taskId,description,language,context,tenant_name,word_count
2981,3szKhCz32Cv7wJGuu9ZGwT,"Mettre en pratique les apprentissages tirés d'une formation n'est pas forcément évident. Toutefois, il existe des outils pour faciliter leur mise en œuvre. Il y a le plan d'action pour atteindre un objectif et également :",NaN,,connectsolutions_fr,36
3716,1KVUXOIYkHv5F8kHPFfBq8,Im Rahmen der Produktkalkulation für die «Silver ARIS» wird Ihnen vom Controlling die folgende Vorlage zur Kostenkalkulation zur Verfügung gestellt. Vervollständigen Sie die Kalkulation und bestimmen Sie die Selbstkosten (auf 5 Rappen runden).- Verwaltungs- und Vertriebskosten,DE,,svf_de,36
3190,7FMzLYhiwZL80oHBRPZcRZ,"L'enteprise d'Alexandra a pour objectifs de maîtriser les coûts de main d'œuvre, mais également de faire diminuer les heures supplémentaires des employés. Comment les cadres peuvent-il procéder à une comparaison optimale des avantages de chaque objectif?",EN,,connectsolutions_fr,36
2957,10FFHuCJGw97fiEzrQRKxl,"Pour envisager une situation ou un problème sous des angles différents et avoir une vision plus équilibrée des choses, je pourrais utiliser une méthode pouvant être utilisée en groupe comme en individuel. C'est la méthode :",NaN,,connectsolutions_fr,36
3119,9fO6LNIFVcX6FD72eVhChc,"Erklären Sie die Zusammenhänge zwischen natürlichen Ressourcen und wirtschaftlicher Entwicklung. Wählen Sie ein Land oder eine Region aus und diskutieren Sie, wie die Verfügbarkeit oder Knappheit bestimmter Ressourcen das Wirtschaftswachstum und die Lebensbedingungen der Menschen beeinflusst.",DE,,Playground,36
3713,31VeZKScxcn8DWMkZNy1Jf,Im Rahmen der Produktkalkulation für die «Silver ARIS» wird Ihnen vom Controlling die folgende Vorlage zur Kostenkalkulation zur Verfügung gestellt. Vervollständigen Sie die Kalkulation und bestimmen Sie die Selbstkosten (auf 5 Rappen runden).- Fertigungs-Gemeinkosten 2 werden,DE,,svf_de,36
3121,aMeOUWBUht1am64ZJTMQtN,"Analysieren Sie die Ursachen und Folgen eines Naturereignisses wie eines Erdbebens, eines Vulkanausbruchs oder eines Tsunamis in einer bestimmten Region. Diskutieren Sie die kurz- und langfristigen Auswirkungen auf die betroffene Bevölkerung, die Umwelt und die Wirtschaft.",DE,,Playground,36
563,aqnOPIcQUk75PbU0iqgvSf,"Die Umsetzung des Gelernten wird nicht unbedingt individuell durch Selbstreflexion beurteilt. Die Evaluation kann auch durch Interaktion mit anderen Personen erfolgen, z. B. durch regelmässige Diskussionen mit Teammitgliedern oder durch Intervision. Welche Möglichkeiten gibt es noch?",NaN,,connectsolutions_de,36
408,1oCD1jwI7po7dpaMvSMJ1J,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck Kopffüssler (Kinderzeichnung) aus der eigentlichen Bedeutung ‘FUSS’.",NaN,,Lernnavi,36
278,9k6o4V3qB4k7Ts6ezK5cZT,Ein Unternehmen weist in den letzten fünf Jahren jeweils einen stark negativen operativen Cashflow aus. Welchen Einfluss hat dies auf die Finanzierungsmassnahmen und die Investitionstätigkeit des Unternehmens? Antworten Sie bitte in einem kurzen Satz. (1 Punkt),NaN,,ffhs,36
2976,7FDySV8cOQE9TuPcDxmZRZ,"Quelques pièges typiques existent lorsque nous devons exécuter des tâches mais que quelque chose nous en empêche. Veuillez citer un de ces pièges en toutes lettres: sous cette forme par exemple: ""reporter sans arrêt ses tâches""",NaN,,connectsolutions_fr,36
2157,4xPeRWNXC0q7fn6mDCyxu1,"Bitte geben Sie Ihre Antwort mit Stichwörtern oder in einem Satz an.Im Allgemeinen geht man davon aus, dass die Einleitung einer Präsentation 10 % der gesamten Präsentation ausmacht.Was ist Ihrer Meinung nach der Hauptzweck der Einleitung?",NaN,,connectsolutions_de,36
561,6bpQqUhswLN60sjudtDTrG,"Die Methodik des vernetzten Denkens hilft dir, die unterschiedlichen Einflussfaktoren auf ein Problem oder eine Situation mit ihren gegenseitigen Abhängigkeiten und Wechselwirkungenzu erkennen und diese Zusammenhänge in ganzheitlichen Lösungsansätzen zu berücksichtigen. Welches sind die Prinzipien dieses Denkens?",NaN,,connectsolutions_de,37
3589,5szXQzhFx3K69N8NefgOng,"Write a letter from the point of view of a
soldier during the First World War. Empathize
with the soldiers and explain their feelings in a letter to a relative.Use appropriate vocabulary to
fully explain their feelings.",EN,,demo,37
2097,9vgSAEaUd9D7YPrVUxRgwK,"Unter «Mobbing» versteht man negative verbale und nonverbale Handlungen gegen eine Person über einen längeren Zeitraum. Mobbing hat verschiedene Merkmale, z. B. Angriffe auf die Möglichkeit, sich mitzuteilen. Welche anderen Mobbinghandlungen gibt es? Nenne mindestens ein Beispiel.",NaN,,connectsolutions_de,37
2162,48N0CT2xnOw8t8MbJQ4bDg,"Bitte antworten Sie mit einem Stichwort.Welche Art von Hilfsmittel sollte man am besten verwenden, um eine Präsentation überzeugend zu gestalten und ihr eine größere visuelle Wirkung zu verleihen, wenn man innerhalb der Präsentation einige Zahlenangaben einflechten muss?",NaN,,connectsolutions_de,37
2906,6DvS96KwhG78OpJTAtIZn,Ein Spediteur hat als Vermittler gehandelt. Der vom Spediteur beigezogene Luftfrachtführer hat die transportierten Güter fahrlässig beschädigt. a) Haftet der Spediteur gemäss den AB Spedlogswiss für diesen Schadenfall? Begründen Sie Ihre Anwort in 1 - 3 Sätzen.,DE,,VBV Default,37
2945,70aAbQ2qxzk7vABTHWzJXB,"Die Umsetzung des Gelernten aus einem Kurs in die Praxis ist nicht unbedingt einfach, aber es gibt Instrumente, die diese Umsetzung erleichtern. Es gibt einerseits den Aktionsplan, um ein Ziel zu erreichen. Welches weitere Instrument gibt es?",NaN,,connectsolutions_de,37
3590,6lh4osz3KvQ80TWtZTkOzh,Write a letter from the point of view of a soldier during the First World War. Empathize with the soldiers and explain their feelings in a letter to a relative.Use appropriate vocabulary to fully explain their feelings.,EN,,demo,37
2920,60CpDbuJ5p25OaYT4dyb1S,"La méthodologie de la pensée systémique aide à discerner les différents facteurs d’influence en jeu dans un problème ou une situation, avec leurs interdépendances et leurs interactions. Pouvez-vous citer deux principes de cette manière d'aborder les problèmes?",NaN,,connectsolutions_fr,37
2855,3pst8BqZhTJapDXkfXzpbM,"Eine Person der Masse m = 80 k g springt aus einer Höhe von 1 , 20 m in ein Trampolin ( D = 6000 N / m ). Berechnen Sie, wie weit sich das Trampolin dehnt.",DE,"  Der Schiffsarzt Robert Mayer notierte 1840/41 in seinem Tagebuch „verworrene Ideen über die Umwandlung von Bewegung in Wärme“. Gleichzeitig meinte er, „ein neues System der Physik mitgebracht“ zu haben. Die Fachwelt begegnete ihm damals abweisend. Heute folgt man seiner Idee der Erhaltungsgrößen.   Die freie Fahrt auf der Achterbahn beginnt von einem hoch gelegenen Startpunkt aus. Die Geschwindigkeit der Wagen nimmt bergab zu und bergauf ab. Während der Fahrt ändern sich Höhe und Geschwindigkeit der Wagen ständig. Für sich gesehen, sind diese Größen relativ; sie kennzeichnen den Zustand der Wagen erst, wenn Wagen, Bahn und Erde als zusammengehörig aufgefasst werden. In der Physik betrachtet man daher alle Körper, die zur eindeutigen Beschreibung eines Vorganges nötig sind, als ein System . Ein fallender Flummi wird immer schneller. Beim Aufprall auf dem Boden wird er auf kurzer Strecke auf v = 0 m s abgebremst, verformt sich dabei und springt wieder hoch. Die sich ändernden Größen Geschwindigkeit, Höhe und Verformung zeigen verschiedene Zustände des Systems „Ball – Erde“ an. In der Physik hat sich die Vorstellung entwickelt, dass es bei allen beobachtbaren Veränderungen eine unveränderliche Größe gibt. Diese Größe heißt Energie . Um quantitative Aussagen über die Energie machen zu können, geht man von zwei Annahmen aus: Energie wird durch Größen erfasst, die im jeweiligen Zustand des Systems messbar sind, und zwar durch die Höhe h , für die Höhenenergie E H , Geschwindigkeit v , für die Bewegungsenergie E B , Verformung s , für die Spannenergie des Systems E S , Es dürfen sich die zur Beschreibung der Energie verwendeten Größen nur durch Wechselwirkungen mit Körpern des Systems ändern. Man spricht von einem abgeschlossenen System , weil dann z.B. keine Energie das System verlässt. Sie ist eine Konstante des Systems, die Energie bleibt erhalten. Man betrachtet einen Gleiter, der auf einer Luftkissenbahn von einem herabsinkenden Antriebsgewicht beschleunigt wird (siehe Experiment Die Bewegungsenergie ): Solange im System „Erde, Luftkissenbahn, Gleiter und Antriebsmasse“ keine weiteren Energieüberführungen stattfinden, das System also abgeschlossen ist, lässt sich seine mechanische Energie durch zwei Terme beschreiben: Höhenenergie: E H = m · g · h Bewegungsenergie: E B = 1 2 m · v 2 Die Terme ergeben als Einheit für die Energie 1 kg · m 2 · s - 2 = 1 J (1 Joule). Der Wert der Höhenenergie hängt von der Festlegung des Nullniveaus für die Höhe ab. Wird Höhenenergie in Bewegungsenergie überführt, so kommt es nur auf die Höhendifferenz von Ausgangs- und Endlage an, die unabhängig vom Bezugsniveau ist. Die Änderung der Bewegungsenergie wird entsprechend durch die Differenz der Quadrate von Anfangs- und Endgeschwindigkeit bestimmt. Eine sich entspannende Feder kann einen reibungsarm gelagerten Gleiter beschleunigen (siehe Experiment Die Spannenergie ). Hierbei wird Spannenergie in Bewegungsenergie überführt. Aus Masse und Geschwindigkeit des Gleiters kann der zugehörige Term hergeleitet werden: Spannenergie: E S = 1 2 D · s 2 Terme für die mechanische Energie Wird in der Abbildung die Achterbahn mit ihren Wagen und der Erde als abgeschlossenes System betrachtet, so ist ihre Gesamtenergie konstant. Sie ist für jeden Zeitpunkt der Bewegung die Summe aus der Höhenenergie E H und der Bewegungsenergie E B , wobei sich deren Anteile laufend ändern können. Höhe und Geschwindigkeit lassen sich aus den Energietermen bestimmen, so z.B. die Geschwindigkeit im höchsten Punkt eines Loopings. Ob sie ausreicht, den höchsten Punkt ohne herunterzufallen zu durchfahren, kann aber erst durch eine Betrachtung der Kräfte beurteilt werden. Mit dem Energiekonzept können auch ohne Kenntnis der Bewegungsgleichungen einige zur Beschreibung einer Bewegung wichtige Größen bestimmt werden. Das Energiekonzept liefert keine Angaben zum zeitlichen Ablauf. Die „durchfallene“ Höhe h 0 führt unabhängig von der Bahnkurve stets zur selben Endgeschwindigkeit. Wie lange die Bewegung dauert, ist damit nicht gesagt. Bei einem hüpfenden Flummi werden Höhenenergie E H , Bewegungsenergie E B und Spannenergie E S ineinander überführt. Die Beträge der einzelnen Anteile können mit farbigen Anzeigen – dem Energiekontenmodell – dargestellt werden. Betrachtet man Flummi und Boden als abgeschlossenes System, müsste der Ball nach dem Aufprall wieder seine Ausgangshöhe erreichen, es liegt dann nur Höhenenergie vor. Bei reibungsfreien Vorgängen gilt der Energieerhaltungssatz der Mechanik, nach dem die Gesamtenergie eines abgeschlossenen mechanischen Systems als Summe von Höhenenergie, Bewegungsenergie und Spannenergie konstant ist. Durch Reibung wird dem System Energie entzogen, die als thermische Energie nicht mehr vollständig in mechanische Energie ​​ E H ​​ , ​​ E B ​​ und ​​ E S ​​ umsetzbar ist. Das System ist bei Reibung nicht mehr abgeschlossen. Dies zeigt sich beim Flummi: Seine Sprunghöhe nimmt immer weiter ab, weil die Verformung beim Aufprall mit einer Überführung in thermische Energie verbunden ist. Der Erhaltungssatz ist eine Idealisierung, denn in Wirklichkeit lassen sich Energieumsetzungen durch Reibung oder Strahlung nie ganz ver­meiden. Wird das betrachtete System dadurch erweitert, dass man mit einem weiteren Term Änderung einer thermischen Energie ebenfalls berücksichtigt, so zeigt sich wiederum eine Erhaltung der Gesamtenergie.   Die Bewegungsenergie eines Körpers wird auch als kinetische Energie ( E kin ) bezeichnet, für die Höhenenergie verwendet man auch die Begriffe Lageenergie ( E L ) oder potenzielle Energie E pot .   Die mechanische Energie lässt sich durch folgende Terme beschreiben: Höhenenergie: E H = m · g · h Bewegungsenergie: E B = 1 2 m · v 2 Spannenergie: E S = 1 2 D · s 2   Bei reibungsfreien Vorgängen in einem abgeschlossenen System ist die Summe aus Höhenenergie, Bewegungsenergie und Spannenergie konstant (Energieerhaltungssatz der Mechanik). ",EKV_Physik,37
371,3wypNsqp5Gda8Rh9wvegci,Il benchmarking del processo si basa su informazioni e grandezze affidabili. Per il confronto con processi esterni si usano in genere diverse fonti di informazione. Elencate almeno tre fonti che possono servire per il benchmarking del processo.,NaN,,connectsolutions_it,37
667,2ASQfFDFfxt9c8RUJcjBod,"Wir alle besitzen dieses Instrument. Es verhilft uns zu Wohlbefinden und Gelassenheit. Wenn wir es bewusst einsetzen, ermöglicht es das Sprechen und entspannt uns. In Stresssituationen kann das Instrument vom Zwerchfell her verwendet werden. Das Instrument heisst:",NaN,,connectsolutions_de,37
2590,4CwIoSvQVh991iVe0mSzvi,"Le emozioni o i sentimenti non possono essere nascosti a lungo.Sono utili per capire quello che vi tocca e che è importante per voi.In una frase, spiega come ""vedere le emozioni arrivare"" e riconoscerle in voi stessi.",NaN,,connectsolutions_it,37
275,3KaehXdPxUk9ronkE202Eq,"Begründen Sie in einem kurzen Satz, weshalb die folgende Aussage aus der vorherigen Aufgabenstellung falsch ist? (1 Punkt)«Die Erfolgsrechnung zeigt die Aufwände und Erträge einer Periode sowie die Ursachen für die Veränderung des Eigenkapitals und dessen Aufbau.»",NaN,,ffhs,37
917,7olXITeLPhA7lpuJNFI0x0,"It is widespread knowledge that Christmas is the celebration of the birth of Jesus Christ; brought to the world from the Virgin Mary, who was told that she would be birthing a child.Who told this to Mary?",EN,,demo,37
3125,LVrfdFx7sW71T7IAJ3s9S,"Erklären Sie, was symbiotische Beziehungen sind, und geben Sie Beispiele für verschiedene Arten von Symbiosen in der Tierwelt. Beschreiben Sie, wie beide Partner von der Beziehung profitieren und wie solche Beziehungen die Biodiversität und das Ökosystem beeinflussen.",DE,,Playground,37
399,6wvqI6s95B48nRqlAQcHks,"Le benchmarking des processus s’appuie sur des informations et des indicateurs fiables. Pour la comparaison avec des processus externes, on utilise généralement plusieurs sources d’information. Listez au moins trois sources pouvant servir pour le benchmarking de processus.",NaN,,connectsolutions_fr,37
390,2p9YifGrDyD6M2S6g6hBL1,"Am Besuchsvormittag filmt eine Mutter das Geschehen im Klassenzimmer mit dem Smartphone. Lehrerin Bea spricht sie darauf an, worauf die Mutter antwortet, die Aufnahmen seien nur für den persönlichen Gebrauch.Wie muss Bea reagieren? Begründen Sie Ihre Antwort.",NaN,,Digitale Basiskompetenzen,37
3151,aF0AV9o9Nf27Qi1gC9MZcN,"Le questionnaire Big Five est un modèle qui a fait ses preuves. Il contient 5 facteurs centraux pour la description d'une personnalité. Parmi ces 5 facteurs nous trouvonsl'ouverture, le caractère consciencieux, l'extraversion, le neuroticismeLe 5ème facteur est:",NaN,,connectsolutions_fr,37
832,5qXSNUFhNmN5VidLfA9m4w,"Alexandra schaut sich ein Bewerbungsdossier an, das ihr gut gefällt.Dann bemerkt sie, dass eine Zeit der Inaktivität nicht erklärt ist. Welches formale Kriterium für die Bewertung von Bewerbungsdossiers wird nicht erfüllt? Beantworte diese Frage in wenigen Stichworten.",DE,,connectsolutions_de,37
58,bw.z8Iqfk1U9JZhbu5tr28,"Interpretiere das Verhalten von Bäcker und Dreißiger bei der Auszahlung des Lohns.BeispielDreißiger. Raus, auf der Stelle raus!Interpretation: Dreißiger ist zornig, weil Bäcker zu wenig dankbar ist und sich über die schlechte Bezahlung beschwert.Dreißiger. Da liegt sein Lohn…Interpretation:",NaN,,,37
410,aNOd4U6SQog6IADxUVpXuO,"Forme den markierten Teilsatz in einen Nebensatz um. (Den nicht markierten Satz belässt du in seiner Form. Du musst allenfalls die Reihenfolge der Teilsätze umstellen).Sie gab die Prüfung frühzeitig ab, sie hatte sie nämlich bereits komplett gelöst.",NaN,,Lernnavi,37
379,8x49ANzDeR68hd1Rve3HhF,"Es existieren diverse unterschiedliche Erhebungstechniken. Valerie und Adrien werden sich nicht darüber einig, welche sich für ihr Anliegen am besten eignet. Adrien ist überzeugt, dass sich die Interviewtechnik am besten eignet. Nennen Sie einen Vorteil der Interviewtechnik.",NaN,,connectsolutions_de,37
2736,1tddHItmq5qa6upfW1Y4t3,"Der für Versicherungen zuständige Mitarbeitende der Feinmechanik AG erkundigt sich bei Ihnen, was denn unter dem Titel «Extended Coverage» genau versichert ist.Nennen Sie ihm • vier versicherte Gefahren• vier AusschlüsseEs werden jeweils nur die vier erstgenannten Angaben bewertet.",DE,,Playground,38
3778,a4wmeZ2Mvp97BiEuPLPk6n,Kylie was asked to draw 4 rectangles that were divided into 4 equal pieces in 4 different ways.  She made a mistake on one of them.Identify which shape was done incorrectly and explain what is wrong with it.,EN,,Classtime Default,38
119,3UAQEyPrryL6E4dQkOgNGO,AufgabeHerr Kunz schildert Ihnen seinen Alltag. Sie stellen ihm den HAPA vor und diskutieren mit ihm die Konstrukte der motivationalen Phase.Frage Was möchten Sie mit der Diskussion der motivationalen Phase bei Herrn Kunz erreichen?Antworten Sie bitte in Stichworten.,NaN,,,38
3058,4JJt44MdjWH88z5F0nMA5j,“It is the greatest mistake to do nothing because you can only do a little. Do what you can.” – Sydney Smith Explain the meaning of this quote. Then discuss: Do you agree? Say why or why not.,EN,"  The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun. “Where did you get that?” “From my dad’s desk.” “Man, your dad’s going to beat you when he finds out.” Chris’s eyes just went on dancing. “He isn’t going to find out. He and his friends have got enough wine to keep them drunk for a week. I’ll put it back before then.” Chris hated alcohol – he’d already seen too much of what it can do. He was the only one of us who didn’t have a drink when the DeSpain brothers brought some beer they’d stolen from their father. “Have you got bullets for it?” “Nine of them – all that was left in the box. He’ll think he used them himself, shooting at bottles when he was drunk.” “Any in it at the moment?” “No, of course not. What do you think I am?” I finally took the gun. I liked the heavy way it sat in my hand. I pointed the gun at a large tin with smelly trash spilling out of it and squeezed. KA – BLAM! The gun jumped in my hand. Fire shot from the end. It felt as if my wrist was broken. My heart was in my mouth. A big hole appeared in the tin – it was the work of an evil magician. “Wow!” I screamed. Chris was laughing wildly; I couldn’t tell if he was amused or scared. “You did it, you did it! Gordie Lachance is shooting Castle Rock to pieces. Be careful, everyone! Here comes Gordie!” “Shut up! Let’s go!” I screamed, and grabbed him by the shirt. I gave the gun to Chris and he pushed it into his backpack as we ran up the alley. When we reached Carbine Street we slowed to a walk, so that no one would notice us if they had heard the noise of the gun. Chris was still laughing. “Man, it’s a pity you couldn’t see your face. Oh, man, that was really great.” “You knew there was a bullet in it, didn’t you? That was a mean trick, Chris, really.” “I didn’t know, Gordie, honestly. I just took it out of my dad’s desk. He always takes the bullets out of it. I guess he was too drunk to remember last time.” Chris looked as innocent as a baby, but when we got to the clubhouse we found Vern and Teddy waiting, and he started to laugh again. He told them the whole story, and after everyone had had a good laugh Teddy asked Chris, “What do you think we need a gun for?” “Nothing, really,” Chris said. “Except we might see a wild animal. And anyway, it’s frightening out in the forest at night.” Everyone agreed with that. Chris was the strongest and bravest guy of us all, and he could say things like that. Did you put your tent up in the field?” Teddy asked Vern. “Yeah, and I put two lamps in it and turned them on, so it’ll look as if we’re there after dark.” “Hey, man, great!” I said, and slapped Vern on the back. For him, that was real thinking. He grinned. “So let’s go,” Teddy said. “It’s nearly twelve already.” Chris stood up and we gathered round him. “We’ll walk across Beeman’s field,” he said, “and then we’ll get to the railway tracks and just walk across the bridge into Harlow.” “How far is it, do you think?” Teddy asked. “I don’t know,” said Chris. “Harlow’s big. We’re going to have to walk at least twenty miles. Does that sound right to you, Gordie?” “Yeah. Maybe more – thirty miles.” “Come on, you guys,” Chris said, and picked up his backpack, blankets and water bottle.   Healthy and active at Thanksgiving? Healthy and active at Thanksgiving? headline written by Pam Warner (published 07/12/16 in Health & Style ) author, date, source What is your Thanksgiving like? Turkey and pumpkin pie? American football on the sofa? In the last couple of years a new trend has become popular in the USA: More people like to eat better quality food and live a more active life. introduction It is slowly going out of fashion to live off convenience and frozen food. A number of people shop for organic food at special supermarkets instead. In some states farmers’ markets offer a great variety of fresh vegetables and fruit from the region. “There are also dairy products, bread and meat without chemical additives at these markets. Organic food is not only much healthier but it tastes a lot better as well,” explains Emma from Boston. So how about some healthy recipes for Thanksgiving? Maybe pumpkin soup or mashed sweet potatoes? A roast turkey breast or a turkey roulade filled with apples and cranberries is delicious too. But there’s more to a healthy lifestyle than just food. A lot of trend sports show that you can have fun, spend time with friends and stay fit at the same time. Have you found the right sport for you yet? If not, here is a suggestion: How about standup paddleboarding? If you like water, that’s the ideal kind of sport for you. You stand on the board and you use a paddle to move through the water. Don’t worry, you don’t have to travel to the sea. A lot of clubs offer standup paddleboarding on lakes and rivers. Of course living healthy also means avoiding alcohol and drugs. Finn, a fitness instructor from Cleveland, says: “Drinking too much alcohol isn’t good for your health. Most alcoholic drinks have a lot of calories and negative effects on your fitness too. So why not try a smoothie instead?” Drugs are even worse. You can easily get addicted, and they often cause problems with your family or at school. main part To sum up, you can say that organic food together with doing sports is a great way to stay fit. You don’t have to do without your favorite meals. Just changing your lifestyle a bit will make you a much happier person. conclusion   A first date Dylan often thought about Abby. He really liked her. But he was too shy to ask her out on a date. Dylan’s friend Forget her. She’s not interested in you. She has a boyfriend. One day his books fell out of his locker right when Abby showed up. With Scott in tow, of course. How embarrassing. Scott Who’s that guy? Look at him! A few days later they had lunch together. Dylan helped Abby with her Science project. They didn’t notice Scott and his football friends. Scott’s friend Isn’t she your girlfriend? Dylan Let me explain. It’s not that hard! When Dylan went to the gym, the boys attacked him. Scott pushed him really hard and Dylan couldn’t do anything about it. Scott Stay away from her! Abby Stop it! You’re hurting him! A few days later Dylan asked Abby, “So, are you coming to the dance with me?” And she said yes. He was very nervous when he picked her up. Abby’s dad So, young man, you must be Dylan. The party was great. Everybody enjoyed the music and dancing. There was a big surprise that evening. Dylan and Abby were so proud. Presenter We proudly present this year’s Homecoming King and Queen. At the end of the evening Dylan took Abby home. There it was, the perfect moment. But … Abby’s dad Excuse me? ",EKV_English,38
2171,39EinglEC1N9NNPTRvDvVA,"Bitte geben Sie Ihre Antwort in einem Satz an. Es gilt allgemein, dass man einen großen Teil seiner Zeit und Energie in die Vorbereitungsphase einer Präsentation investiert.Was sind die Schlüsselelemente, die Sie im Hauptteil der Präsentation ansprechen sollten?",NaN,,connectsolutions_de,38
2759,2Pp4PkI7NwM9sDo9IsGZ2r,"Choose four people from the picture and guess what they did yesterday. Write a sentence about each one. Use verbs (in the past form) from above.

Example: The student with the blue trousers went to the cinema yesterday.",EN,,digione_openworld,38
2746,2nATmprWRRNaYZRjg4v1FZ,"Auf dem Bild sieht es aus, als ob die Straßenbahn nur über eine Leitung mit der Oberleitung bzw. mit der elektrischen Quelle verbunden ist. Trotzdem liegt ein geschlossener Stromkreis vor. Finde die fehlende Leitung und erläutere den Stromkreis.",DE,,EKV_Physik,38
351,7cEHlvEywvzaFfnLjsGNuO,"Si vous avez répondu ""Non"" à la question ""Cet indicateur est-il adapté à la gestion des processus?"", faites une proposition d'amélioration pour que l'indicateur soit adapté à la gestion des processus (Si vous avez répondu ""Oui"", n'écrivez rien)",NaN,,connectsolutions_fr,38
2747,86N2W8g6gwC8QiZyDI2BCM,"Based on your knowledge and the information given in the case study letter from SHM’s president, what is the growth study and the letter from SHM’s president, what is the growth strategy used by Swiss Hotel Management SA?",EN,,demo_ENG_generative,38
3124,5eHx9w4eR8M8NtEsKtPDJO,"Wählen Sie eine gefährdete Tierart und beschreiben Sie die Ursachen für ihre Gefährdung sowie die Bemühungen zum Schutz dieser Art. Diskutieren Sie, welche Maßnahmen ergriffen werden, um das Überleben der Art zu sichern, und bewerten Sie deren Erfolgsaussichten.",DE,,Playground,38
1903,aAR4a8DVqZm8Gd4XNz107K,"Forme den markierten Nebensatz in einen Hauptsatz um. (Den nicht markierten Satz belässt du in seiner Form. Du musst allenfalls die Reihenfolge der Teilsätze umstellen).Am Meer ist es herrlich, weshalb viele Leute gern dorthin in die Ferien fahren.",NaN,,Lernnavi,38
2939,2Bjv3OoFprr7m9NkjD3F2M,"Die Methodik des systemischen Denkens hilft dabei, die verschiedenen Einflussfaktoren, die bei einem Problem oder einer Situation im Spiel sind, mit ihren Abhängigkeiten und Wechselwirkungen zu erkennen. Kannst du zwei Prinzipien dieser Art der Herangehensweise an Probleme nennen?",NaN,,connectsolutions_de,38
2583,52bNBDkZ7ei8ta5NjwaY8c,"Emotionen oder Gefühle können nicht lange verborgen bleiben.Sie sind hilfreich, um zu verstehen, was Sie bewegt und was für Sie wichtig ist.Mit einem Satz erklären Sie bitte, wie man Emotionen ""kommen sieht"" und sie in sich selbst identifiziert.",NaN,,connectsolutions_de,38
2387,IaKi6iab7oaWWYtXJs423,"Formuliere einen Satz, der im Arbeitszeugnis von Alice stehen würde, wenn es ihr nicht gelungen ist, verschiedene Projekte gleichzeitig unter einen Hut zu bringen.Formuliere als Antwort einen vollständigen Satz, wie du ihn auch in Alices Zeugnis formulieren würdest.",DE,,connectsolutions_de,38
288,6AYw9CEZMTN7LN8u0LfYVb,Complete the sentence with going to.Example: What's your plan for tonight if it's raining?We | watch a movie at the cinemaWe're going to watch a movie at the cinema.she | not help | him | with his project,NaN,,sandbox,38
967,85J5YDDsQFt9lCuygZwIOV,"Wie lautet der Schlusssatz des weinenden Jeno im Text von Martin Suter? Beurteile die drei Varianten im Hinblick auf ihre Plausibilität (Stringenz) und auf die Textwirkung.1.«Alec hat mich entlassen.»2.«Alec will nicht teilen.»3.«Die Schokolade war schlecht, ich habe Bauchweh.»",EN,,Lernnavi,38
2995,33sjZRFIr8CaFBvuX8JKvM,"In termini di tecniche di creatività, c'è un metodo che mira a dare un nuovo impulso all'energia creativa. Il suo scopo è quello di capovolgere un problema e creare idee per le soluzioni. Questa tecnica si chiama :",NaN,,connectsolutions_it,38
357,9qG9W6fzSRu69dIkVQhuFk,"Si vous avez répondu ""Non"" à la question ""Cet indicateur est-il adapté à la gestion des processus?"", faites une proposition d'amélioration pour que l'indicateur soit adapté à la gestion des processus (Si vous avez répondu ""Oui"", n'écrivez rien)",NaN,,connectsolutions_fr,38
1849,1q7Gldc2QS4a5DhEvKE8AY,"Escribe la respuesta correcta utilizando la palabra clave.Si en situaciones en las que estoy bajo presión, puedo controlarme y permanecer impasible mientras los demás pierden la calma, estoy demostrando cierta cualidad que también es una forma de autocontrol.¿Cuál?",EN,,connectsolutions_en,38
2587,4CDc7hIWGzx6hayZ3Teumd,"Les émotions ou sentiments ne peuvent pas être longtemps dissimulés.Ils sont utiles pour comprendre ce qui vous touche et qui est important pour vous-même.Avec une phrase, veuillez expliquer comment ""voir arriver"" les émotions et les reconnaître en soi-même.",NaN,,connectsolutions_fr,38
3734,2uADUPftCRc6KGFvd6HLtU,"Die Kennzahlen- und Marktanalyse hat ergeben, dass die ARIS GmbH sich in Zukunft zusätzlich auf die Zielgruppe «Silver Society» fokussieren möchte. Gemeinsam mit der Marketingabteilung erstellen Sie ein Kundengruppenprofil.- Nennen Sie einen Vor- und Nachteil des ersten identifizierten Instruments",DE,,svf_de,39
