language,description,context,tenant_id,tenant_name,topic_name,topic_description,word_count,taskId
17827,deu,Vergleichen Sie Größe und Masse der Sonne mit der Erde.,"Die Sonne ist ein durchschnittlicher Stern im äußeren Drittel einer durchschnittlichen Galaxie. Sie ist aber die wichtigste Energiequelle für die Erde, ohne die Leben hier nicht möglich wäre. Die Sonne ist das Zentrum des Sonnensystems. Ihr Äquatorradius beträgt 696300 km und ihre Masse 1 , 99 ⋅ 10 30 kg , das sind rund 99 , 9 % der Gesamtmasse des Sonnensystems.   Aufbau der Sonne Der innere Aufbau der Sonne zeigt mehrere Schichten (→B2): Den Kern (die Fusionszone, in der Wasserstoff zu Helium verschmilzt), die Strahlungszone und die Konvektionszone. Danach folgt die Photosphäre, die die sichtbare Oberfläche der Sonne bildet. An die Photosphäre schließen sich mehrere Schichten in der Sonnenatmosphäre an: Chromosphäre: Diese 2000 km dicke Schicht hat eine Temperatur von bis zu 10000 K und ist nur bei einer Sonnenfinsternis sichtbar. Korona: Diese erstreckt sich über mehrere Millionen km. Die Dichte ist sehr niedrig, die hochenergetischen Teilchen ergeben allerdings eine Temperatur von mehreren Millionen Kelvin. Dadurch treten hochionisierte Ionen auf, die Röntgenstrahlung erzeugen.   Sonnenwind Dies ist ein Strom aus schnellen Protonen und Elektronen, der in der Korona entsteht. Der Sonnenwind ist verantwortlich für die Krümmung der Kometenschweife (immer von der Sonne weg gerichtet) und für Polarlichter in der Erdatmosphäre (→B3). Starke Sonnenwinde können die Ausbreitung elektromagnetischer Wellen auf der Erde und sogar die Stromversorgung stören.   Magnetfeld der Sonne Da innerhalb der Sonne heißes ionisiertes Gas strömt, entsteht in der Sonne ein Magnetfeld. Die Magnetfeldlinien können sich zu Bündeln vereinigen, die bogenförmig aus der Oberfläche austreten. An diesen Stellen entstehen dunkle Sonnenflecken, die Temperatur ist dort rund 1500 K niedriger als sonst auf der Sonnenoberfläche (→B1). Wenn sich die Feldbögen kurzschließen, kommt es zu einem koronalen Massenauswurf, einem sogenannten Flare. Dieser kann auf der Erde zu ähnlichen, aber stärkeren Auswirkungen als der Sonnenwind führen.   Die Sonne bildet das Zentrum unseres Sonnensystems. Die Erde erreichen unterschiedliche Strahlung und Teilchenströme von der Sonne, z.B. sichtbares Licht und Sonnenwind.",140.0,EKV_Physik,,,10,2OQCBDJwLCl9pXYy4t8PVJ
17828,deu,"Leila führt ein einen Trick vor: Sie legt eine 5-Cent-Münze und eine 10-Cent-Münze auf den Tisch. Dann bewegt sie etwas unter dem Tisch im Kreis. Solange die Bewegung anhält, bewegt sich auch die 5-Cent-Münze im Kreis, die 10-Cent-Münze bleibt jedoch liegen. Erkläre.",,140.0,EKV_Physik,,,42,QFEzR1AzWgasclEn5uuzL
17831,deu,"Die magnetische Flussdichte B mancher handelsüblicher Neodym-Magnete beträgt an ihrer Oberfläche etwa 0 , 1 T .   Schätzen Sie ab, ob diese Flussdichte mit Hilfe des empfindlichsten schulüblichen Kraftmessers (Auflösung: 0 , 1 m N ) gemessen werden kann. Begründen Sie Ihre Entscheidung.","Erkenntnisse werden in der Physik stufenweise gewonnen. Beobachtungen führen bei Bedarf zur Definition neuer physikalischer Größen auf der Grundlage vorhandener. Messungen ermöglichen quantitative Aussagen, die sich mathematisch in Gesetze fassen lassen.   Leiter im Magnetfeld Bringt man eine Leiterschaukel in ein Magnetfeld, wird diese ausgelenkt, sobald ein Strom besteht (→B4). Die Kraft auf die Schaukel ist am größten, wenn der Leiter senkrecht zu den Feldlinien ausgerichtet ist. Werden die Anschlüsse vertauscht, wird die Schaukel in die andere Richtung ausgelenkt. Für die Richtung der Kraft gilt die Drei-Finger-Regel der linken Hand (→B1): Zeigt der Daumen der linken Hand in Bewegungsrichtung der Elektronen und der Zeigefinger in Richtung der magnetischen Feldlinien, so gibt der Mittelfinger die Richtung der Kraft an.   Die magnetische Flussdichte Zur quantitativen Beschreibung von Feldern verwendet man die Kraft auf einen geeigneten Probekörper. Als Probekörper für das magnetische Feld eignet sich ein Leiter der Länge s, in dem ein elektrischer Strom der Stärke I besteht. Der Leiter wird in ein Magnetfeld gebracht und so ausgerichtet, dass die Kraft auf ihn maximal wird (→B2). Dann steht der Leiter senkrecht zu den Feldlinien. Der Betrag der Kraft wird in Abhängigkeit von der Stromstärke I und der Länge s gemessen. Man findet: F ~ I , falls s = konstant ist und F ~ s , falls I = konstant ist. Damit ist F auch zum Produkt I · s proportional und es gilt: F I · s = konstant Wird dieselbe Untersuchung in anderen magnetischen Feldern durchgeführt, so ist der Quotient F / I · s wieder konstant, nur mit einem anderen Wert. Durch die Größe B = F I · s wird das Magnetfeld beschrieben, sie heißt magnetische Flussdichte und entspricht prinzipiell der magnetischen Feldstärke. Die Einheit der magnetischen Flussdichte ist nach dem Erfinder Nikola Tesla (1856 – 1943) benannt: 1 T e s l a = 1 T = 1 N A · m = 1 V s m 2 Die magnetische Flussdichte ist eine vektorielle Größe in Richtung der Feldlinien. Die Kraft F → auf einen Leiterabschnitt steht senkrecht dazu. Eine Kraft ergibt sich auch, wenn Leiter und Feldlinien nicht senkrecht zueinander stehen. Die Leiterlänge s muss dann durch die wirksame Länge s ⊥ = s · sin φ ersetzt werden (→B3). Sie gibt die Länge des Leiters an, auf der das Magnetfeld wirksam werden kann, also den senkrecht verlaufenden Anteil. Wirksame Länge s ⊥ Vergleicht man die Vorgehensweise zur quantitativen Beschreibung des magnetischen Feldes mit der des elektrischen Feldes, wäre es konsequent, B als magnetische Feldstärke zu bezeichnen. Aus historischen Gründen geschieht dies jedoch nicht.   Ein stromführender Leiter wird im Magnetfeld gemäß der Drei-Finger-Regel abgelenkt. Der Quotient B = F I · s heißt magnetische Flussdichte. B ist eine vektorielle Größe in Richtung der Feldlinien.",140.0,EKV_Physik,,,43,1eJJgPLTQ1r9oEJHjwOeq3
17832,deu,"Eine Person der Masse m = 80 k g springt aus einer Höhe von 1 , 20 m in ein Trampolin ( D = 6000 N / m ). Berechnen Sie, wie weit sich das Trampolin dehnt.","Der Schiffsarzt Robert Mayer notierte 1840/41 in seinem Tagebuch „verworrene Ideen über die Umwandlung von Bewegung in Wärme“. Gleichzeitig meinte er, „ein neues System der Physik mitgebracht“ zu haben. Die Fachwelt begegnete ihm damals abweisend. Heute folgt man seiner Idee der Erhaltungsgrößen.   Die freie Fahrt auf der Achterbahn beginnt von einem hoch gelegenen Startpunkt aus. Die Geschwindigkeit der Wagen nimmt bergab zu und bergauf ab. Während der Fahrt ändern sich Höhe und Geschwindigkeit der Wagen ständig. Für sich gesehen, sind diese Größen relativ; sie kennzeichnen den Zustand der Wagen erst, wenn Wagen, Bahn und Erde als zusammengehörig aufgefasst werden. In der Physik betrachtet man daher alle Körper, die zur eindeutigen Beschreibung eines Vorganges nötig sind, als ein System . Ein fallender Flummi wird immer schneller. Beim Aufprall auf dem Boden wird er auf kurzer Strecke auf v = 0 m s abgebremst, verformt sich dabei und springt wieder hoch. Die sich ändernden Größen Geschwindigkeit, Höhe und Verformung zeigen verschiedene Zustände des Systems „Ball – Erde“ an. In der Physik hat sich die Vorstellung entwickelt, dass es bei allen beobachtbaren Veränderungen eine unveränderliche Größe gibt. Diese Größe heißt Energie . Um quantitative Aussagen über die Energie machen zu können, geht man von zwei Annahmen aus: Energie wird durch Größen erfasst, die im jeweiligen Zustand des Systems messbar sind, und zwar durch die Höhe h , für die Höhenenergie E H , Geschwindigkeit v , für die Bewegungsenergie E B , Verformung s , für die Spannenergie des Systems E S , Es dürfen sich die zur Beschreibung der Energie verwendeten Größen nur durch Wechselwirkungen mit Körpern des Systems ändern. Man spricht von einem abgeschlossenen System , weil dann z.B. keine Energie das System verlässt. Sie ist eine Konstante des Systems, die Energie bleibt erhalten. Man betrachtet einen Gleiter, der auf einer Luftkissenbahn von einem herabsinkenden Antriebsgewicht beschleunigt wird (siehe Experiment Die Bewegungsenergie ): Solange im System „Erde, Luftkissenbahn, Gleiter und Antriebsmasse“ keine weiteren Energieüberführungen stattfinden, das System also abgeschlossen ist, lässt sich seine mechanische Energie durch zwei Terme beschreiben: Höhenenergie: E H = m · g · h Bewegungsenergie: E B = 1 2 m · v 2 Die Terme ergeben als Einheit für die Energie 1 kg · m 2 · s - 2 = 1 J (1 Joule). Der Wert der Höhenenergie hängt von der Festlegung des Nullniveaus für die Höhe ab. Wird Höhenenergie in Bewegungsenergie überführt, so kommt es nur auf die Höhendifferenz von Ausgangs- und Endlage an, die unabhängig vom Bezugsniveau ist. Die Änderung der Bewegungsenergie wird entsprechend durch die Differenz der Quadrate von Anfangs- und Endgeschwindigkeit bestimmt. Eine sich entspannende Feder kann einen reibungsarm gelagerten Gleiter beschleunigen (siehe Experiment Die Spannenergie ). Hierbei wird Spannenergie in Bewegungsenergie überführt. Aus Masse und Geschwindigkeit des Gleiters kann der zugehörige Term hergeleitet werden: Spannenergie: E S = 1 2 D · s 2 Terme für die mechanische Energie Wird in der Abbildung die Achterbahn mit ihren Wagen und der Erde als abgeschlossenes System betrachtet, so ist ihre Gesamtenergie konstant. Sie ist für jeden Zeitpunkt der Bewegung die Summe aus der Höhenenergie E H und der Bewegungsenergie E B , wobei sich deren Anteile laufend ändern können. Höhe und Geschwindigkeit lassen sich aus den Energietermen bestimmen, so z.B. die Geschwindigkeit im höchsten Punkt eines Loopings. Ob sie ausreicht, den höchsten Punkt ohne herunterzufallen zu durchfahren, kann aber erst durch eine Betrachtung der Kräfte beurteilt werden. Mit dem Energiekonzept können auch ohne Kenntnis der Bewegungsgleichungen einige zur Beschreibung einer Bewegung wichtige Größen bestimmt werden. Das Energiekonzept liefert keine Angaben zum zeitlichen Ablauf. Die „durchfallene“ Höhe h 0 führt unabhängig von der Bahnkurve stets zur selben Endgeschwindigkeit. Wie lange die Bewegung dauert, ist damit nicht gesagt. Bei einem hüpfenden Flummi werden Höhenenergie E H , Bewegungsenergie E B und Spannenergie E S ineinander überführt. Die Beträge der einzelnen Anteile können mit farbigen Anzeigen – dem Energiekontenmodell – dargestellt werden. Betrachtet man Flummi und Boden als abgeschlossenes System, müsste der Ball nach dem Aufprall wieder seine Ausgangshöhe erreichen, es liegt dann nur Höhenenergie vor. Bei reibungsfreien Vorgängen gilt der Energieerhaltungssatz der Mechanik, nach dem die Gesamtenergie eines abgeschlossenen mechanischen Systems als Summe von Höhenenergie, Bewegungsenergie und Spannenergie konstant ist. Durch Reibung wird dem System Energie entzogen, die als thermische Energie nicht mehr vollständig in mechanische Energie ​​ E H ​​ , ​​ E B ​​ und ​​ E S ​​ umsetzbar ist. Das System ist bei Reibung nicht mehr abgeschlossen. Dies zeigt sich beim Flummi: Seine Sprunghöhe nimmt immer weiter ab, weil die Verformung beim Aufprall mit einer Überführung in thermische Energie verbunden ist. Der Erhaltungssatz ist eine Idealisierung, denn in Wirklichkeit lassen sich Energieumsetzungen durch Reibung oder Strahlung nie ganz ver­meiden. Wird das betrachtete System dadurch erweitert, dass man mit einem weiteren Term Änderung einer thermischen Energie ebenfalls berücksichtigt, so zeigt sich wiederum eine Erhaltung der Gesamtenergie.   Die Bewegungsenergie eines Körpers wird auch als kinetische Energie ( E kin ) bezeichnet, für die Höhenenergie verwendet man auch die Begriffe Lageenergie ( E L ) oder potenzielle Energie E pot .   Die mechanische Energie lässt sich durch folgende Terme beschreiben: Höhenenergie: E H = m · g · h Bewegungsenergie: E B = 1 2 m · v 2 Spannenergie: E S = 1 2 D · s 2   Bei reibungsfreien Vorgängen in einem abgeschlossenen System ist die Summe aus Höhenenergie, Bewegungsenergie und Spannenergie konstant (Energieerhaltungssatz der Mechanik).",140.0,EKV_Physik,,,37,3pst8BqZhTJapDXkfXzpbM
17834,deu,Ein Bagger soll auf einen Tieflader verladen werden. Entwickle eine praktikable Lösung und stelle sie vor.,"Die schiefe Ebene hilft den Menschen An öffentlichen Gebäuden sind neben Treppen auch Rampen vorhanden. Die Rampen sollen vor allem Menschen mit Rollstuhl den Zugang ins Gebäude erleichtern. Eine Rampe ist ein Beispiel für eine schiefe Ebene.   Rampe die Rampe: schräge Fläche   Die schiefe Ebene untersuchen Mit dem Versuchsaufbau in der Grafik kannst du untersuchen, wie man mithilfe einer schiefen Ebene Kraft sparen kann. Dazu hältst du einen Experimentierwagen mit einem Federkraftmesser auf einer schiefen Ebene fest. Die Zugkraft F Z , die du zum Festhalten benötigst, ist dabei genauso groß wie die Hangabtriebskraft F H , die den Wagen die schiefe Ebene hinunterzieht. Wenn du mit der schiefen Ebene eine Last nach oben transportierst, dann gilt: Je kleiner der Steigungswinkel α ist, desto kleiner ist die Hangabtriebskraft F H und im gleichen Maß die Zugkraft F Z . Mit der schiefen Ebene kann man also Kraft sparen. Allerdings wird der Kraftweg mit kleineren Steigungswinkeln immer größer. Die Goldene Regel der Mechanik gilt auch bei der schiefen Ebene.   Merke: Eine schiefe Ebene hilft, Kraft zu sparen. Sie vergrößert aber den Kraftweg entsprechend.",140.0,EKV_Physik,,,16,1ZhT7fwjpniaaCskzdOnyk
17835,deu,Nenne Beispiele für den Einsatz von Zahnrädern.,"Mit Zahnrädern können Kräfte direkt übertragen werden. Werden zwei (oder mehr) Zahnräder miteinander kombiniert, entsteht ein Zahnradgetriebe .   Geschwindigkeiten beim Zahnradgetriebe Zwei Zahnräder sind miteinander kombiniert. Sind die Zahnräder gleich groß, so dreht sich das antreibende Zahnrad genauso schnell wie das angetriebende Zahnrad. Ist das antreibende Zahnrad größer als das angetriebene Zahnrad, so dreht sich das antreibende Zahnrad langsamer als das antreibende Zahnrad. Ist das antreibende Zahnrad kleiner als das angetriebene Zahnrad, so dreht sich das antreibende Zahnrad schneller als das antreibende Zahnrad.   antreibend antreibend: etwas, das etwas anderes antreibt   Kräfte beim Zahnradgetriebe Das antreibende Zahnrad hat nun den Radius r 1 und das angetriebene Rad den Radius r 2 . Wirkt am antreibenden Zahnrad die Kraft F 1 und am angetriebenen Zahnrad die Kraft F 2 , dann gilt für die Kräfte: r 1 · F 1 = r 2 · F 2 Mit einem Zahnradgetriebe kann also Kraft eingespart werden. Bei Autos und Fahrrädern werden Zahnradgetriebe eingesetzt. Schaltest du bei einer Fahrrad-Gangschaltung in einen höheren Gang, dann werden die Zahnräder in der Gangschaltung so kombiniert, dass du weniger Kraft benötigst. Du musst allerdings für die gleiche Strecke häufiger „treten“.   Merke: Zahnräder dienen der direkten Kraftübertragung. Zahnradgetriebe sind eine Kombination aus mehreren unterschiedlich großen Zahnrädern.",140.0,EKV_Physik,,,7,6TGMWbfrXY0a0lpY9BKvCb
17836,deu,"Beschreibe, was Jens falsch gemacht hat.","Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge.",140.0,EKV_Physik,,,6,36kHMGRnS2l6BPDrGpHf88
17837,deu,"Janina fährt auf eine Kreuzung zu. Wenn ein Auto von rechts kommt, muss sie ihm die Vorfahrt lassen. Ein Auto kann sie 1 s vorher sehen und sie hat dann noch 5 m bis zur Kreuzungsmitte. Sie durchfährt die Kreuzung mit 20 km h . Sie sagt: „Rechtzeitig bremsen kann ich ja immer noch.“ Bewerte ihre Fahrweise.","Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge.",140.0,EKV_Physik,,,57,9GTsfIXdFSUarxurcua8OC
17838,deu,"Recherchiere, wie die Geschwindigkeitsmessung mit einer Laser-Pistole funktioniert. .","Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge.",140.0,EKV_Physik,,,9,4XEhuqkjFX57SJN2LB4oIb
17839,deu,"Ein Auto hat eine Geschwindigkeit von 50 km h . Berechne, welchen Weg das Auto in einer Sekunde zurücklegt.","Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z.B. von einem Auto) berechnen. Beispiel: Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s   Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z. B. von einem Auto) berechnen.   Das Rechendreieck Das Rechendreieck ist ein gutes Hilfsmittel, um im Physik-Unterricht Rechenaufgaben richtig zu lösen. Vor dem Lösen der Aufgabe musst du allerdings genau überlegen, welche physikalische Größe gesucht ist. Ist beispielsweise die Zeit t gesucht, musst du das t mit dem Finger zuhalten. Dann siehst du sofort, was du rechnen musst: t = s v Soll dagegen der Weg s ausgerechnet werden, dann liefert das Rechendreieck folgende Formel: s = v · t   Beispielrechnung An diesem Beispiel kannst du lernen, wie du die Geschwindigkeit einer Läuferin berechnen kannst: Bei einem 100-m-Lauf benötigt Vera 16 Sekunden. Berechne Veras Geschwindigkeit bei einem 100-m-Lauf. Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s Also läuft Vera mit einer Geschwindigkeit von 6 , 25 m s .",140.0,EKV_Physik,,,19,aHPrGppybUS5LTYEi84HRm
17840,deu,Schreibe den Satz im Präteritum. Damals - bekommen - meine Eltern mehr Geld - .ghg,,128.0,CV_641193ae7206291a2069a4f5,,,15,411tsiGUMvB6RzCHCfAtmT
17841,deu,Beurteile folgende Aussage und stelle sie richtig: „Magnete ziehen Gegenstände aus Metall an.“,"Mit Magneten kannst du Zettel oder Fotos an einer Kühlschranktür befestigen. Funktioniert das mit jeder beliebigen Tür? Und wie wirken zwei Magnete aufeinander?   Magnete ziehen bestimmte Gegenstände an und andere nicht. Anziehung tritt nur bei Gegenständen auf, die die Metalle Eisen, Nickel oder Cobalt enthalten. Man bezeichnet diese Stoffe daher als magnetisierbare Stoffe. Gegenstände aus Holz, Glas, Gummi, Kunststoff, Kupfer, Silber, Aluminium und den meisten anderen Stoffen werden dagegen von Magneten nicht angezogen. Magnete haften an einer Kühlschranktür, die Eisen enthält, aber nicht an der Küchentür aus Holz. Magnet und Kühlschrank ziehen sich gegenseitig an. Die Anziehung wirkt dabei durch Papier hindurch, sodass ein Zettel zwischen Ma­gnet und Kühlschranktür eingeklemmt ­werden kann. Dabei tritt die Anziehung schon auf, ohne dass sich Magnet und Gegenstand direkt berühren. Die Wirkung, die ein Magnet ausüben kann, ist an manchen Stellen größer als an an­deren. Legt man z. B. einen Stabmagnet in eine Schachtel mit Eisennägeln, so bleiben im Bereich der Enden des Magnets die meisten Nägel hängen. In der Mitte des Stabmagnets werden die Nägel kaum angezogen. An den Enden des Stabmagnets beobachten wir die größte Wirkung. Diese Stellen größter Wirkung heißen Pole eines Magnets.   Jeder Magnet hat zwei Pole. Nähert man einen Pol eines Magnets einem Pol eines anderen Magnets, so ziehen sich die Magnete an oder stoßen sich ab. Unter welchen Bedingungen sich Magnete anziehen oder abstoßen, kann man mit einen Experiment herausfinden: Zwei farbig gekennzeichnete Experimentiermagnete ziehen sich an, wenn sich verschiedenfarbige Seiten gegenüberstehen. Sie stoßen sich ab, wenn sich gleichfarbige Seiten gegenüberstehen. Jeder Ma­gnet hat also zwei verschiedenartige Pole. Anziehung und Abstoßung bei Magneten Ein um die Mitte drehbar gelagerter Stabmagnet, richtet sich immer in die gleiche Richtung aus, wenn sich kein anderer Magnet oder eisenhaltiger Gegenstand in der Nähe befindet. Ein Pol des beweglichen Stabmagnets zeigt nach Norden. Dieser Pol des Magnets wird Nordpol genannt und bei Experimentiermagneten oft rot gefärbt. Der andere Pol des Stabmagnets zeigt nach Süden. Er heißt Südpol und wird bei Experimentier­magneten oft grün gefärbt. Bei Magneten, die uns im Alltag begegnen, sind die Pole meist nicht mit verschiedenen ­Farben gekennzeichnet. Trotzdem haben alle Magnete einen Nordpol und einen Südpol. Bei der Spielzeugeisenbahn zeigt z. B. am vorderen Ende der Waggons immer der Südpol des dort angebrachten Magnets nach außen. Am hinteren Ende der Waggons weist der Nordpol des Magnets nach außen.   Magnete ziehen Gegenstände an, die Eisen, Nickel oder Cobalt enthalten. Die Anziehung tritt auf, ohne dass sich ­Magnet und Gegenstand berühren. Jeder Magnet hat zwei verschiedenartige Pole – einen Nordpol und einen Südpol. An ihnen ist die ­Wirkung am stärksten. Zwei Magnete ziehen sich an, wenn sich verschiedenartige Pole gegenüberstehen. Zwei Magnete stoßen sich ab, wenn sich ­gleichartige Pole gegenüberstehen.",140.0,EKV_Physik,,,13,7plMyU6Cqvc7XCM2zp7QQy
17842,deu,"Beschreibe und begründe, wie du ein Amperemeter anschließen musst.","Die Schülerstromstärke Steffen und Kristin wollen die Stärke des Schülerstroms bestimmen, der am Ende der Pause in das Schulgebäude strömt. Als Messstelle wählen sie den Eingang der Schule. Kristin zählt die Schülerinnen und Schüler, die das Gebäude betreten. Steffen misst die Zeit. Sie stellen fest, dass 180 Personen in 60 s das Gebäude betreten. Um daraus die Schülerstromstärke zu berechnen, müssen sie nur die Anzahl der eintretenden Personen durch die dafür benötigte Zeit teilen. Die Schülerstromstärke beträgt in diesem Fall drei Schüler pro Sekunde. Also betreten durchschnittlich drei Jugendliche das Schulgebäude in einer Sekunde.   der Schülerstrom der Schülerstrom: viele Schülerinnen und Schüler, die in eine Richtung laufen   Die elektrische Stromstärke Du kannst auch die Stärke des elektrischen Stroms messen. Dazu musst du die Anzahl der Elektronen messen, die in einer bestimmten Zeit an einer bestimmten Stelle im Kabel vorbeifließen. Die elektrische Stromstärke wird in der Einheit Ampere (A) angegeben, benannt nach dem französischen Physiker André Marie Ampère . Kleinere Stromstärken werden in Milliampere (mA) angegeben. Dabei gilt: 1 A = 1000 mA . Bei einer Stromstärke von einem Ampere ( 1 A ) fließen pro Sekunde etwa 6 000 000 000 000 000 000 (6 Trillionen) Elektronen an der Messstelle vorbei! Als Formelzeichen für die Stromstärke wurde das I festgelegt.   die Messstelle die Messstelle: Ort der Messung   Das Stromstärkemessgerät Das Messgerät zur Bestimmung der elektrischen Stromstärke heißt Amperemeter . Amperemeter werden immer in Reihe in den Stromkreis geschaltet, damit der gesamte Strom durch das Messgerät hindurchfließt.   Merke: Die elektrische Stromstärke gibt an, wie viele Elektronen in einer bestimmten Zeit an einem Messpunkt vorbeifließen. Formelzeichen: I Einheit: Ampere ( A ) 1 A = 1000 mA Mit dem Amperemeter wird die Stromstärke gemessen. Das Amperemeter wird in Reihe geschaltet.",140.0,EKV_Physik,,,9,4drhdBxhupz7jTx41wBpVC
17843,deu,"Elektrische Geräte haben meist nur ein Kabel, das sie mit der elektrischen Quelle verbindet. Erläutere, warum es sich trotzdem um einen geschlossenen Stromkreis handelt.",,140.0,EKV_Physik,,,24,4QTxDi36R0O8o0tzoNOC4s
17844,deu,"Leitungswasser leitet den elektrischen Strom.   Destilliertes Wasser leitet den Strom sehr schlecht. Stelle eine Hypothese auf, was destilliertes Wasser ist.",,140.0,EKV_Physik,,,20,5V7dciZ9aKTaYrEpMu2Sf3
17845,deu,Im Haushalt sind alle elektrischen Geräte parallel geschaltet. Begründe dies.,,140.0,EKV_Physik,,,10,6nKum2WbAbj7slRwIT0kNI
17846,deu,Warum ist die Durchführung von Regressen in der Transportversicherung wichtig und wird immer wichtiger? Nennen Sie drei Gründe und antworten Sie jeweils in 1-2 vollständigen Sätzen.,,150.0,VBV Default,,,26,1x0U7B1Cjau7MjgjvXcdzH
17847,deu,"In der Waschmaschine und der ­Mi­krowelle sind UND-Schaltungen eingebaut. Gib an, wo sich die Schalter befinden. Nenne weitere Elektrogeräte im Haushalt, die eine UND-Schaltung haben.",,140.0,EKV_Physik,,,25,1woeBcWOKp1avbDPTNPgiG
17848,deu,"Nenne drei Geräte, die unterschiedliche Wirkungen des elektrischen Stromes nutzen.",,140.0,EKV_Physik,,,10,5h9Z6spJ82X9ZOKMODClfg
17849,deu,"Sie arbeiten im Schadendienst einer Versicherungsgesellschaft. Ihr Kunde teilt Ihnen telefonisch mit, dass sich drei Container mit seinen Waren auf dem Schiff MV Europa befinden. Dieses lief nach einem Maschinenschaden auf Grund und es wurde Havarie Grosse erklärt. Ihr Kunde hat eine Pauschalpolice auf Basis der ABVT 2006.b) Nennen Sie zum oben genannten Ereignis zwei Beispiele für Rettungsmassnahmen, deren Kosten üblicherweise in einer Havarie Grosse abgerechnet werden. Stichworte genügen.",,150.0,VBV Default,,,69,830F3KYgl1X9EgARwqn6iT
