taskId,description,language,context,tenant_name,word_count
992,9zDaHDQUR187Xx0MBNlxfg,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck ""Zermatt liegt am Fuss des Matterhorns"" aus der eigentlichen Bedeutung ‘FUSS’.",DE,,Lernnavi,40
441,1MUH5u4GbSiavYOE26WQL0,"Wandle den Satz im Indikativ in den richtigen Modus (Konjunktiv I oder II) um. Bedenke die Regeln der indirekten Rede!Einer der Polizisten gab zu bedenken, es verstrich noch nicht viel Zeit, ob sie nicht noch einmal nach Indizien suchen können.",DE,,Lernnavi,40
1818,9URzo0wpVy92ui0J03pm8,"Im folgenden Satz ist der pronominale Bezug nicht eindeutig oder falsch. Formuliere den Satz mit möglichst wenigen Änderungen so um, dass der pronominale Bezug deutlich wird.Die Eltern spielen im Leben ihrer Kinder eine wichtige Rolle, besonders wichtig dabei ist ihre Zuneigung.",DE,,Lernnavi,41
900,5H9ghslTUZdaueQUXo4myJ,"Im folgenden Satz ist der pronominale Bezug nicht eindeutig oder falsch. Formuliere den Satz mit möglichst wenigen Änderungen so um, dass der pronominale Bezug deutlich wird.Die Frage ist, wie es ethisch betrachtet werden soll, denn Anstand sollte eigentlich eine Selbstverständlichkeit sein.",DE,,Lernnavi,41
456,1LfLWFIUbug87t4AbyBunm,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck ""seine Theorie fusst auf der Relativitätstheorie Einsteins"" aus der eigentlichen Bedeutung ‘FUSS’.",DE,,Lernnavi,41
2931,9cim8UNPKLr8OojzmolSk5,"Um eine Situation oder ein Problem aus verschiedenen Blickwinkeln zu betrachten und eine ausgewogenere Sicht der Dinge zu erhalten, könnte ich eine Methode anwenden, die sowohl in Gruppen als auch einzeln eingesetzt werden kann. Es handelt sich hierbei um die Methode:",DE,,connectsolutions_de,41
2947,4Jq1HlEUkXR61kNGwiaZ2q,"Im Bereich der Kreativitätstechniken gibt es eine Methode, die darauf abzielt, der kreativen Energie einen neuen Impuls zu verleihen. Ihr Ziel ist es, ein Problem auf unerwartete Weise anzugehen, um so nach Ideen für Lösungen zu suchen. Welche Technik ist das?",DE,,connectsolutions_de,41
3140,aMftifgoJ758COZCRtqrcu,"Wenn ich mich in Situationen, in denen ich mich unter Druck gesetzt fühle, beherrschen kann oder wenn es mir gelingt, unbeeindruckt zu bleiben, wenn andere die Beherrschung verlieren, zeige ich eine bestimmte Eigenschaft, die auch eine Form der Selbstbeherrschung und Selbstkontrolle ist.Welche?",DE,,connectsolutions_de,42
168,3boh9riWbYw5vj5P3G0lJD,"Bea ist begeistert von den Aufsätzen ihrer Schülerinnen und Schüler. Stolz stellt sie die besten Arbeiten ohne Namensnennung auf ihre Homepage. Weil die Veröffentlichung anonym ist, fragt sie weder die betroffenen Kinder selbst noch deren Eltern.Beurteilen Sie Beas Vorgehen aus rechtlicher Sicht.",DE,,Digitale Basiskompetenzen,42
2934,7un4l19oe9E6gakeiLnkad,"Wenn ich mein Wissen in einem Themenbereich anwenden möchte, lege ich eine praktische Umsetzung fest. Diese Umsetzung beruht auf der Festlegung eines zentralen Punktes, der mich durch den gesamten Prozess leiten wird, um so Ergebnisse zu erzielen. Das Wichtigste zur Umsetzung ist:",DE,,connectsolutions_de,42
656,iHZq49oBYJ9EbWCiZeN3Q,"StressmanagementNotieren Sie die drei Stressoren (Stressauslöser), die Sie am meisten belasten. Beschreiben Sie stichwortartig drei typische Stressreaktionen, die Sie bei sich feststellen.Definieren Sie drei konkrete Massnahmen zur besseren Stressprävention oder -bewältigung. Setzen Sie sich dafür auch einen Termin.Massnahme gegen Stress (Prävention, Bewältigung)Wann?",DE,,connectsolutions_de,42
253,3BaAIHitx0a9EZWAhYI3sg,"Bei der Festlegung der Einzelpläne für das Jahresbudget müssen verschiedene Fragen beantwortet werden. Beim Personalplan muss man beispielsweise die Frage beantworten «Welche Stellen sind mit welchen Personalkosten zu besetzen?». Gib eine Frage an, welche ein Unternehmen bei der Festlegung des Absatzplans beantworten sollte.",DE,,connectsolutions_fr,43
276,9joSdj86KKC9fiML1D4ECL,"Begründen Sie in einem kurzen Satz, weshalb die folgende Aussage aus der vorherigen Aufgabenstellung falsch ist? (1 Punkt)«Der Erfolg eines Unternehmens hängt eng mit dem Geldfluss zusammen. Die Erfolgsrechnung zeigt demzufolge dieselbe Zahl als Gewinn/Verlust wie die Geldflussrechnung als Zunahme/Abnahme der flüssigen Mittel.»",DE,,ffhs,43
683,2pPSkSAolHx8kltL12vb4y,"Tippen das richtige Wort und eine kurze Erklärung (1-2 Sätze) unten ein.In einer chemischen Produktionsanlage ist es ständig nötig Stoffströme zu regulieren und Leitungswege abzusperren bzw. freizugeben.(Stellen eine Situation vor die Schüler wählen einen Armaturentyp aus und erklären, warum sie ihn benutzen würden).",DE,,connectsolutions_de,43
2933,4WVeP5IyKpzaT42P2X5pOU,"Es ist eine gute Wiederholungsmethode, für längere Texte oder Prüfungsinhalte eigene Zusammenfassungen zu verfassen. Welche visuelle Methode könnte wirksam sein, außer sich auf die wirklich wichtigen Punkte zu konzentrieren, den Inhalt in eigenen Sätzen zu verfassen und sich auf die wichtigsten Ideen zu beschränken?",DE,,connectsolutions_de,44
2052,1XeceQVq7DP7L36W36dedb,"Bitte antworten Sie mithilfe eines Stichworts.Es gibt eine Reihe von nonverbalen Signalen.Sie geben wichtige Informationen über den Beziehungsaspekt der Kommunikation.Manche Botschaften werden vom Empfänger mitunter als störend wahrgenommen, weil sie wenig authentisch oder vertrauenswürdig sind.  Hierbei handelt es sich um welche Art von Botschaften:",DE,,connectsolutions_de,44
2584,6QRtZvJt9Oq71OsGf73TCN,"Als Führungskraft sind Sie nicht nur für das Informationsmanagement innerhalb Ihres Teams verantwortlich. Sie beeinflussen durch Ihr eigenes Verhalten auch maßgeblich den Umgang mit den Informationen im Umlauf.Geben Sie ein Beispiel dafür, wie Ihr Verhalten im Umgang mit Informationen das Verhalten Ihrer Teammitglieder beeinflussen kann.",DE,,connectsolutions_de,45
300,5YSAZzIwF7X5TWAJC8e3GC,"Ein geeignetes Planungsinstrument erleichtert das Zeitmanagement. Manuelle Zeitplanungsinstrumente wie eine Agenda oder ein Terminkalender haben den Vorteil, dass man sich beim handschriftlichen Erfassen besser auf die Ereignisse und Ziele konzentriert, die man aufschreibt. Elektronische Instrumente wie Smartphones oder Softwareprogramme wie Microsoft Outlook haben auch Vorteile. Welche?",DE,,connectsolutions_de,46
2679,3epUwUMb7Bq8pxUxOV2IwI,"Sie sehen im Schaufenster des Kleiderladens Fancy G-Star-Jeans für CHF 95.–. Als sie diese kaufen wollen, sind sie aber mit CHF 99.– angeschrieben. Sie finden, dass das Geschäft Ihnen die Jeans für CHF 95.– verkaufen sollte, weil der Irrtum für die meisten Menschen nicht erkennbar ist. Verallgemeinerung:",DE,,iterativ,47
608,4WwqL9eGp8a7lXFL6QJQNk,"Es kann vorkommen, dass eine Vertragspartei die andere absichtlich täuscht – entweder indem sie zum Beispiel falsche Angaben zum Kaufgegenstand macht oder wesentliche Informationen verschweigt. In diesem Fall kann die getäuschte Partei vom Vertrag zurücktreten. Fassen Sie diese Regel mit einem Wenn-dann-Satz so kurz wie möglich zusammen:",DE,,iterativ,47
728,5AVYoXlvf0r8KHJ6yvFBGW,"Es kann vorkommen, dass eine Vertragspartei die andere absichtlich täuscht – entweder indem sie zum Beispiel falsche Angaben zum Kaufgegenstand macht oder wesentliche Informationen verschweigt. In diesem Fall kann die getäuschte Partei vom Vertrag zurücktreten. Fassen Sie diese Regel mit einem Wenn-dann-Satz so kurz wie möglich zusammen:",DE,,iterativ,47
2167,QfmhZzEz428ASC0rQCgyu,"Bitte antworten Sie mithilfe von Stichwörtern.Die Stimme ist ein wertvolles Hilfsmittel bei einer Präsentation. Die Klangfarbe unserer Stimme dem Raum und dem Publikum anzupassen oder die Sprechgeschwindigkeit zu mäßigen, sind essenzielle Stilmittel. Welches andere Beispiel können Sie für den richtigen Einsatz Ihrer Stimme bei einer Präsentation nennen?",DE,,connectsolutions_de,47
658,80la1Iv0gb79T2iUTvno3z,"Verbesserung der Praxisaufgabe Prüfungsvorbereitung verbessernPrüfungsvorbereitungDefinieren Sie nun gezielte Verbesserungsmassnahmen in der Spalte «Soll-Verhalten».Wichtig: Übernehmen Sie in die Soll-Spalte nicht einfach die Hinweise aus diesem Kapitel, sondern beziehen Sie Ihre persönliche Situation ein. Als Beispiel: Wenn Sie für eine Familie sorgen, werden Sie wahrscheinlich Ihre Lernzeiten nicht völlig autonom gestalten können.Ist-VerhaltenSoll-VerhaltenZeitpläneLernrhythmusLernpausenLerngruppenLernklima",DE,,connectsolutions_de,50
904,2MJzmUFic6j9jSRWXk2npZ,"Der markierte Ausdruck ist eine Alliteration/Stabreim. Beschreibe, wie diese rhetorische Figur im folgenden Beispiel wirkt (= was macht sie mit der Aussage?).Bushidos Song mit dem Titel «Vergeben & vergessen» enthält die Zeilen:[…]Ich kann vergeben, doch nicht vergessen.Du warst mein Mädchen, ich war besessen,es sind die Tränen, die für sich sprechen.",DE,,Lernnavi,50
2946,176YOEjGnLCai1QcCwj0W5,"In einer schriftlichen Prüfung möchtest du eine effektive Strategie zur Beantwortung von Fragen anwenden. Nachdem du die Aufgaben gelesen, die Punktzahl für jede Frage notiert und die ungefähre Zeit abgeschätzt hast, die du für die Beantwortung der einzelnen Fragen benötigst, entscheidest du dich dazu, welche Art von Problem zuerst zu lösen?",DE,,connectsolutions_de,51
582,10jvMZvncoE5znyttQv9By,"Die Bereitschaft zur Veränderung ist eine zentrale Voraussetzung für Veränderungen. In der Praxis kommen zwei typische «Verneinungsstrategien» vor, die Ausdruckmangelnder Veränderungsbereitschaft sind. Eine davon ist die Vogel-Strauss-Politik, d. h. Signale, die auf einen Veränderungsbedarf hindeuten, werden verdrängt oder bewusst ignoriert. Was versteht man unter der zweiten Strategie ""Abwarten und Tee trinken""?",DE,,connectsolutions_de,51
2678,4x1t57erBCG5NThcKOL7Bj,"Sie sehen im Schaufenster des Kleiderladens Fancy G-Star-Jeans für CHF 95.–. Als sie diese kaufen wollen, sind sie aber mit CHF 99.– angeschrieben. Sie finden, dass das Geschäft Ihnen die Jeans für CHF 95.– verkaufen sollte, weil der Irrtum für die meisten Menschen nicht erkennbar ist. W-Frage (Wer verlangt von wem was?):",DE,,iterativ,52
3138,8zjMl0M9E2k8afjXA7HaQI,"Bitte schreibe die richtige Antwort.Stéphane arbeitet in einem renommierten Unternehmen. Kürzlich erzählte ihm einer seiner Kolleginnen von unverhältnismässigen Ermahnungen ihres Vorgesetzten. Dies ist das zweite Mal, dass er sie unter Tränen aus dem Büro kommen sieht. Er beschliesst, seine Vorgesetzten zu informieren, auch wenn er Repressalien riskiert. Welche Eigenschaflt weist hier Stéphane nach?",DE,,connectsolutions_de,53
1850,372DbabsLUS6zqgKsx4cdL,"Bitte schreibe die richtige Antwort.Stéphane arbeitet in einem renommierten Unternehmen. Kürzlich erzählte ihm einer seiner Kolleginnen von unverhältnismässigen Ermahnungen ihres Vorgesetzten. Dies ist das zweite Mal, dass er sie unter Tränen aus dem Büro kommen sieht. Er beschliesst, seine Vorgesetzten zu informieren, auch wenn er Repressalien riskiert. Welche Eigenschaflt weist hier Stéphane nach?",DE,,connectsolutions_de,53
336,7pPnbyBV2pVaNfgp46HzNs,"Bilde aus dem Satzgefüge mehrere Sätze, die stilistisch besser (d.h. verständlicher) sind.Die Pilotin, die neben der Pionierin der Luftfahrt, wie wir sie heute kennen, Amelia Earhart, nicht in Vergessenheit geraten darf, weil sie ebenso mutig und erfolgreich war, ist Elly Beinhorn, eine Deutsche aus Hannover, die als erste Frau allein um die Welt flog.",DE,,Lernnavi,54
175,4VzSTu3Qkbuat8MKShbRnu,"Rolf bereitet das Klassenlager vor und erstellt eine passwortgeschützte Excel-Liste, um spezielle Bedürfnisse seiner Schülerinnen und Schüler darin festzuhalten, etwa benötigte Medikamente und Nahrungsmittelallergien. Er schickt den Eltern den Link zum Dokument und das Passwort, damit sie die entprechenden Angaben zu ihrem Kind selber eintragen können.Begründen Sie, warum Rolfs Vorgehen aus rechtlicher Sicht problematisch ist.",DE,,Digitale Basiskompetenzen,55
769,fGOVCloX4a9aTrgumPr7j5,"Nenne fünf Merkmale des nachfolgenden Textes, die für die Textsorte «Ansichtskarte» typisch sind.Kawai, 22.09.2018Hallo JensNach einer Fahrt quer durch Kalifornien mit eindrücklichen Küstenlandschaften, architektonischen Highlights und super feinen Fischgerichten geniessen wir nun die unglaubliche Natur auf den Paradiesinseln Hawaiis.Ich schicke dir viele Sonnenstrahlen von der Westküste ins neblige St. Gallen, davon haben wir hier mehr als genug!Flurina",DE,,Lernnavi,57
182,7ylhApF5T4O97dnxC6nEZW,"AusgangslageDie Privatschule AG ist sehr erfolgreich. Da der Bankzins derzeit nicht sehr hoch ist, hat sie Anfang 20_9 börsenkotierte Obligationen mit einem Nominalwert von CHF 50'000 zum Kurs von 97% gekauft. Der Schlusskurs am Bilanzstichtag Ende 20_9 beträgt 102%.Frage 1 Ermitteln Sie den Wert, zu dem die Obligationen per Ende 20_9 höchstens bilanziert werden dürfen? (1 Punkt)",DE,,ffhs,57
172,1US4mJ2ZPSW6YhwGn5sr8k,"Rolfs Schülerband hat in der 10-Uhr-Pause vor den Ferien ihren grossen Auftritt. Auf dem Pausenplatz geben sie ein Konzert vor der ganzen Oberstufe und einigen begeisterten Passanten. Auf dem Programm stehen Coverversionen von bekannten Rock- und Popsongs.Welche Schritte muss Rolf unternehmen, damit er aus rechtlicher Sicht keine Probleme bekommt? Antworten Sie mit einem kurzen Satz pro Schritt.",DE,,Digitale Basiskompetenzen,57
409,4UKYL7KRBUa5ViOV9haVWp,"Beschreibe im unten stehenden Auszug aus Adolf Ogis Neujahrsrede die Wirkung der markierten Stilmittel.Wir danken den drei Generationen, die unserem Land im letzten Jahrhundert gedient haben; die es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten führten; die ein modernes, gerechtes und soziales Staatswesen geschaffen haben. Es bietet uns allen Sicherheit, Stabilität und Wohlstand. Dafür sind wir dankbar.",DE,,Lernnavi,59
644,2kw7knGaq8899SuaO6Y1x8,"Der nachfolgende Text verletzt zahlreiche Regeln der Textsorte «Beschreibung». Zähle drei Verstösse auf.  Zwei Leute sitzen vor ihren Getränken. Vielleicht trinkt sie einen Tee und er einen Kaffee (hoffentlich einen koffeinfreien, sonst kann er dann nicht gut schlafen :)). Sie waren in einer Bar. In der Bar war helles Licht, draussen ist es dunkel. Edward Hopper: ""Nighthawks"" (""Nachtschwärmer""), 1942",DE,,Lernnavi,59
3141,aIvXJOTBdwT6aIiHnSEBVJ,"Bei einem Geschäftsfrühstück trifft Madeleine einen Mann, der elegant gekleidet ist und sehr souverän auftritt. Sie geht sofort davon aus, dass er zu den Führungskräften gehört, die heute Morgen vor den versammelten Geschäftsleuten über dringende Themen sprechen werden. Madeleine muss jedoch feststellen, dass der Mann seine Frau, die Leiterin eines großen Unternehmens, begleitet hat. Wovon hat sich Madeleine beeinflussen lassen:",DE,,connectsolutions_de,60
464,6buw4x5E4Yt92KVfYANu0e,"Benenne im unten stehenden Auszug aus Adolf Ogis Neujahrsrede die markierten Stilmittel mit der dir geläufigen Terminologie.Wir danken den drei Generationen, die unserem Land im letzten Jahrhundert gedient haben; die es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten führten; die ein modernes, gerechtes und soziales Staatswesen geschaffen haben. Es bietet uns allen Sicherheit, Stabilität und Wohlstand. Dafür sind wir dankbar.",DE,,Lernnavi,62
2053,2FRbuv73DKKakf72y9H90L,"Bitte geben Sie Ihre Antwort mithilfe eines oder mehrerer Schlüsselwörter an.In einem Kritikgespräch, in dem es beispielsweise um ein Fehlverhalten oder eine ungenügende Leistung geht, muss ich als Führungskraft eine Kritik an meinem Mitarbeiter formulieren. Diese Kritik sollte, um möglichst konstruktiv zu sein, auf etwas sehr Wichtiges gerichtet sein, das durch Emotionen oft verzerrt wird und in die Subjektivität abdriftet.Worum geht es?",DE,,connectsolutions_de,62
407,8uADf6QNx3G8oj2gp8xRpD,"Der unten stehende Text enthält viele bildhafte Ausdrücke. Gib in einem Stichwort an, aus welchem Bildbereich sie stammen.Dax schnuppert Höhenluft – Nervosität der Anleger sinkt. Nach der Zurückeroberung der 12.000-Punkte-Marke weist der Dax aktuell grössere Werte auf.  Der deutsche Leitindex kletterte am Dienstag um 0.8 Prozent auf 12.113 Punkte und erreichte den höchsten Stand seit Oktober. Der EuroStoxx50 erklomm mit 3465 Punkten ein Achteinhalb-Monats-Hoch.",DE,,Lernnavi,64
465,4gS8hQmqVgw6kgvB36NNpd,"Beschreibe im unten stehenden Auszug aus Adolf Ogis Neujahrsrede die Wirkung der Wiederholung (Anapher). (Die Rede wurde leicht verändert.)Wir danken den drei Generationen: Sie haben unserem Land im letzten Jahrhundert gedient; sie haben es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten geführt; sie haben ein modernes, gerechtes und soziales Staatswesen geschaffen. Es bietet uns allen Sicherheit, Stabilität und Wohlstand. Dafür sind wir dankbar.",DE,,Lernnavi,65
688,1kTFvw5vyj8akzfvMaZqZV,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein.Verwenden Sie dabei die Verben bringen, holen oder tragen. Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich.Beispiel:Sind die Kartons mit den Küchensachen schon oben?Nein, noch nicht. Ich trage sie gleich rauf.Frage:Ist das Bett schon drinnen?",DE,,PoC,66
578,6b9RVbPaE3o8f9E0tsmAjr,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein.Verwenden Sie dabei die Verben bringen, holen oder tragen. Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich.Beispiel:Sind die Kartons mit den Küchensachen schon oben?Nein, noch nicht. Ich trage sie gleich rauf.Frage:Ist das Bett schon drinnen?",DE,,PoC,67
576,1XepvEnvrwH9LuIyP87nO6,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein.Verwenden Sie dabei die Verben bringen, holen oder tragen. Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich.Beispiel:Sind die Kartons mit den Küchensachen schon oben?Nein, noch nicht. Ich trage sie gleich rauf.Frage:Ist das Bett schon drinnen?",DE,,PoC,67
574,9nZZjU0kBw29UALIUTNlwm,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein.Verwenden Sie dabei die Verben bringen, holen oder tragen. Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich.Beispiel:Sind die Kartons mit den Küchensachen schon oben?Nein, noch nicht. Ich trage sie gleich rauf.Frage:Ist das Bett schon drinnen?",DE,,EKS PoC,67
181,1uvGe8Nno5walGTtXriQ6F,"AusgangslageDie Privatschule AG hat vor 10 Jahren für einen Kaufpreis von CHF 2'300'000.- eine Liegenschaft mit einem grossen Gebäude erworben, welches Sie als Schulgebäude nutzt. Die Liegenschaft mit dem Schulgebäude befindet sich an einer sehr guten Lage in Zürich und der Marktwert wird per Ende 20_9 auf CHF 4'000'000.- geschätzt.Frage 1Ermitteln Sie den Wert, zu dem die Liegenschaft mit dem Schulgebäude höchstens bilanziert werden darf? (1 Punkt)",DE,,ffhs,67
2539,a3p94U8GtIZaqNMfAuLIjG,"Der markierte Ausdruck ist ein Euphemismus. Welche Wirkung hat er im folgenden Beispiel?Der Schweizer Mittelfeldstratege Granit Xhaka trifft während des Lockdown David Luiz in einem Park. Nicolas Pépé kickt derweil mit ein paar Freunden. […] Über die Fehltritte ist Arsenal laut «Sky Sports» hinlänglich informiert, nachdem die Bilder und Videos der Profis im Netz kursiert sind. Der Club bedauere die Angelegenheit und bittet die Spieler um Erklärung.",DE,,Lernnavi,67
577,8SEynhoSw8La7b5VwMKfJz,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein.Verwenden Sie dabei die Verben bringen, holen oder tragen. Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich.Beispiel:Sind die Kartons mit den Küchensachen schon oben?Nein, noch nicht. Ich trage sie gleich rauf.Frage:Ist das Bett schon drinnen?",DE,,PoC,67
268,7bw06WDQPJV5QYYsmItCPd,AusgangslageDie Beispiel AG ist ein kleines Detailhandelsunternehmen. Der Buchhalter der Beispiel AG bittet Sie bei der Beurteilung des Unternehmens um Hilfe und stellt Ihnen ein paar Kennzahlen zur Verfügung:Eigenkapitalquote = 57.5%Anlagedeckungsgrad 2 = 160.8%Eigenkapitalrentabilität = 12%Liquiditätsgrad 3 = 464.7%Gesamtkapitalrentabilität = 9.4%Intensität des Anlagevermögens = 56.4%Der Fremdkapitalzins beträgt 5%.Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Rentabilität des Unternehmens und begründen Sie im unten stehenden Textfeld stichwortartig (5 Punkte).,DE,,ffhs,68
461,7MG57tAvi7Y8oSULEX7wFa,"Lies die Beschreibung der Situation unten und überlege dir, mit welcher Redewendung oder mit welchem Sprichwort passend auf das Gesagte reagiert werden könnte. Schreibe eine Redewendung oder ein Sprichwort in das entsprechende Feld.An der Weihnachtsfeier überreicht deine Schwester dem Vater eine Weinkaraffe mit der Aussage: «Leider hat sie das vereinbarte Budget gesprengt!» Dein Vater fragt sofort nach, wie viel sie denn gekostet habe. Nun intervenierst du mit folgendem Sprichwort.",DE,,Lernnavi,69
258,36q34vkz1298xvBYZgQIcr,"AusgangslageDie Privatschule AG ist sehr erfolgreich. Da der Bankzins derzeit nicht sehr hoch ist, hat sie Anfang 20_9 börsenkotierte Obligationen mit einem Nominalwert von CHF 50'000 zum Kurs von 97% gekauft. Der Schlusskurs am Bilanzstichtag Ende 20_9 beträgt 102%.Frage 3 Begründen Sie im unten stehenden Textfeld stichwortartig Ihr Vorgehen (Warum Sie so vorgegangen sind) (2 Punkte). Ziel ist es, dass Ihr Vorgehen mit Hilfe der gesetzlichen Bestimmungen begründen können.",DE,,ffhs,69
442,6Y6iUJjoOyX5OtyLxjGyDG,"Wandle im folgenden Satz bestimmte Verbformen im Indikativ in den richtigen Modus (Konjunktiv I oder II) um.  Beachte die verwendete Zeitform. Notiere in deiner Lösung den ganzen Satz.Wenn doch nur mehr Zeugen zur Verfügung stehen, dann kommt man vielleicht auf einen Hinweis, in welche Richtung sich die Fahndung entwickelt, dachte Fehlmann bei sich, richtete seine verschmierte Hornbrille und gab den Polizisten zu verstehen, sie haben nun den Tatort zu räumen.",DE,,Lernnavi,70
179,NDDRbv7TYQ5ycFBk5dno8,"AusgangslageDie Privatschule AG ist sehr erfolgreich. Da der Bankzins derzeit nicht sehr hoch ist, hat sie Anfang 20_9 börsenkotierte Obligationen mit einem Nominalwert von CHF 50'000 zum Kurs von 97% gekauft. Der Schlusskurs am Bilanzstichtag Ende 20_9 beträgt 102%.Frage 2 Erklären Sie im unten stehenden Textfeld stichwortartig, wie Sie zur Ermittlung des Wertes vorgegangen sind (2 Punkte). Ziel ist es, Ihr Vorgehen im Detail anzuschauen und allfällige Denkfehler zu erkennen.",DE,,ffhs,70
267,8oI2GE04oZ0aRBvJpK9MOP,AusgangslageDie Beispiel AG ist ein kleines Detailhandelsunternehmen. Der Buchhalter der Beispiel AG bittet Sie bei der Beurteilung des Unternehmens um Hilfe und stellt Ihnen ein paar Kennzahlen zur Verfügung:Eigenkapitalquote = 57.5%Anlagedeckungsgrad 2 = 160.8%Eigenkapitalrentabilität = 12%Liquiditätsgrad 3 = 464.7%Gesamtkapitalrentabilität = 9.4%Intensität des Anlagevermögens = 56.4%Der Fremdkapitalzins beträgt 5%.Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Kapitalstruktur des Unternehmens und begründen Sie im unten stehenden Textfeld stichwortartig. Berücksichtigen Sie dabei den Leverage-Effekt (5 Punkte).,DE,,ffhs,73
685,6BYxAqPvQPYaw4t595DYi0,"Sie helfen einer Freundin beim Umzug. Lesen Sie zunächst diese Checkliste.Hören Sie nun die Fragen im Audio an. Die beiden ersten Fragen sind in den folgenden Beispielen beantwortet.Sag mal, sind die Kartons eigentlich schon nach Zimmern sortiert?Nein, die müssen noch sortiert werden.Hast du den Schrank schon aufgebaut, damit wir die Sachen da reintun können?Ja, der wurde schon aufgebaut.Beantworten Sie nun die dritte Frage. Verwenden Sie dabei verschiedene Formen des Passivs, wie in den Beispielantworten.",DE,,PoC,74
265,8lCKfuC7z6p7g27v8bziwz,AusgangslageDie Handels AG ist ein kleines Warenhandelsunternehmen. Sie sind beauftragt die wirtschaftliche Lage des Unternehmens zu beurteilen. Mitarbeiter der Buchhaltung stellen Ihnen die folgenden Kennzahlen zur Verfügung:Liquiditätsgrad 3 = 473 %Eigenkapitalquote = 64 %Liquiditätsgrad 1 = 27 %Anlagedeckungsgrad 2 = 138 %Intensität des Umlaufvermögens = 33 %Liquiditätsgrad 2 = 153 %Intensität des Anlagevermögens = 67 %Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Liquidität des Unternehmens und begründen Sie im unten stehenden Textfeld stichwortartig (5 Punkte).,DE,,ffhs,76
264,9t7QBrdZd9M7rMrsfuhIpx,AusgangslageDie Handels AG ist ein kleines Warenhandelsunternehmen. Sie sind beauftragt die wirtschaftliche Lage des Unternehmens zu beurteilen. Mitarbeiter der Buchhaltung stellen Ihnen die folgenden Kennzahlen zur Verfügung:Liquiditätsgrad 3 = 473 %Eigenkapitalquote = 64 %Liquiditätsgrad 1 = 27 %Anlagedeckungsgrad 2 = 138 %Intensität des Umlaufvermögens = 33 %Liquiditätsgrad 2 = 153 %Intensität des Anlagevermögens = 67 %Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Kapitalstruktur des Unternehmens und begründen Sie im unten stehenden Textfeld stichwortartig (5 Punkte).,DE,,ffhs,76
1938,38L4VnyyQjV8v1zEnCs5v0,"Beantworte diese Frage, indem Sie das korrekte Zimmer benennen, auf welches die Beschreibung zutrifft.Die Firma, in der Karl arbeitet, wird verlegt, sein Arbeitsplatz ist direkt bedroht. Carl ist sich bewusst, dass er nach vorn schauen und eine andere Arbeit finden muss. Es fällt ihm jedoch schwer, eine Entscheidung zu treffen. Er fühlt sich nostalgisch, denkt an seine Situation vor der Bekanntgabe der Nachricht und seine Produktivität wird beeinträchtigt. In welchem Zimmer des Vier-Zimmer-Modells befindet er sich?",DE,,connectsolutions_de,76
2217,2FUVavFyDxH7HwGSn8F8af,"Unten findest du einen Auszug aus Adolf Ogis Neujahrsrede. Die markierten Wörter sind ein in der Rhetorik beliebtes Stilmittel; benenne es mit der dir geläufigen Terminologie. (Die Rede wurde leicht verändert.)Wir danken den drei Generationen: Sie haben unserem Land im letzten Jahrhundert gedient; sie haben es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten geführt; sie haben ein modernes, gerechtes und soziales Staatswesen geschaffen. Es bietet uns allen Sicherheit, Stabilität und Wohlstand. Dafür sind wir dankbar.",DE,,Lernnavi,77
