taskId,description,topic
932,1SMBXu35xvK7kfTyn4pajE,articl mention germani posit exampl strong establish vocat train prepar short statement refer studi find german teenag podcast welch berufswunsch haben jugendlich sourc inform idea abi skill mediat class discuss whether find result germani surpris quot societi minut becom integr whole look eye whole differ world togeth azizah al hibri american philosoph legal scholar peac uniti similar uniti diver comparison concili differ mikhail gorbachev former russian presid unlik drop water lose ident join ocean man lose societi live man life independ bear develop societi alon develop self b r ambedkar former indian minist law justic hous mango street name english name mean hope spanish mean mani letter mean sad mean wait number nine muddi color mexican record father play sunday morn shave song sob great grandmoth name mine hor woman bear chine year hor suppos bad luck bear femal think chine lie chine mexican woman strong great grandmoth would know wild hor woman wild marri great grandfath throw sack head carri,3
933,88Gde55fB4Z5CpHyLf6hBk,listen us diplomat frank g wisner relationship china us illus warn us concret advic give deal china quot societi minut becom integr whole look eye whole differ world togeth azizah al hibri american philosoph legal scholar peac uniti similar uniti diver comparison concili differ mikhail gorbachev former russian presid unlik drop water lose ident join ocean man lose societi live man life independ bear develop societi alon develop self b r ambedkar former indian minist law justic hous mango street name english name mean hope spanish mean mani letter mean sad mean wait number nine muddi color mexican record father play sunday morn shave song sob great grandmoth name mine hor woman bear chine year hor suppos bad luck bear femal think chine lie chine mexican woman strong great grandmoth would know wild hor woman wild marri great grandfath throw sack head carri fanci chandeli way,3
934,5RgzwRHzXhkazvyIr9KL4C,american friend write assign societi chang media consumpt time crisi ask inform impact corona crisi medium consumpt germani first month pandem write email friend refer inform give interview statist fake news spread viru mirror mr professor schwab absurd fal report corona circul net constant drink water help infect pandem amaz mani peopl take bare coin schwab anyon believ secret fret exist ufo also trust cross grade guru claim youtub channel heal corona lie hand whole thing brown flower therapi unfortun case mirror peopl fall someth schwab among thing reliev effect stop air time someon exhal bad peopl realli think corona crisi stage inflat panic problem lot read hear medium everi day collid percept viru visibl peopl fall dead front door take look window earth flat idea round non trivial cognit perform believ scienc,2
935,3R6goWUWJ3y9giGmqY23Om,english friend email must talk consequ brexit uk intern relat citizenship cour school ask describ germani attitud topic email friend outlin maa attitud futur relationship eu uk point letter citizen uk want close possibl partnership dear british keep calm carri hear murmur easi we stay respon british seren brexit german direct hurt european union lose million citizen strong economi global britain alway eu good pragmat toler humor even insist british special path pain leav european union day cour alway easi especi sinc brexit referendum hearti night session brussel almost endless parliamentari debat westminst increasingli desper oordeeer call mister speaker brexit sound far long punk rock hit youth stay cours thing chang relationship inevit becom loos non bind within eu loos hand germani want close possibl partnership great britain even tomorrow share contin european valu assert ever great resist world whether climat protect human right futur technolog question european secur continu play team day hear occasion great britain must punish upcom negoti leav european union think big mistak,2
936,aVFVLnduHv37MquiIxHvLg,content belong klett und balmer verlag find inform product digion ch love edinburgh first visit edinburgh child parent sister think magic citi special atmospher small enough around easili feel lose big enough lot leave school decid univer good decis wonder time local realli friendli time even start understand edinburgh accent fact love edinburgh much stay univer first live work citi meet husband true scotsman move countrysid nearbi work home busi love drive citi weekend mini last week parent stay visit edinburgh castl scottish nation galleri day take child zoo anoth day take boat inchcolm abbey nearbi island day picnic lunch princ street garden love mani differ thing edinburgh citi realli becom home imagin move away answer question full sentenc carolin move edinburgh move edinburgh studi love citi,2
937,6MdqYZMjPq8a6NeB2N4LJC,give pirrip father famili name author tombston sister mr joe gargeri marri blacksmith never father mother never either day long day photograph first fanci regard unreason deriv tombston name blacksmith wife,2
938,ahLol0lVZw87NPIk1FUn4t,task christma theme show feedback tailor specif need late languag model check mainli concept puppi track merri christma inscript describ imag,2
939,fPo1uw3NMfa9LEhACWeGd,content belong klett und balmer verlag find inform product digion ch love edinburgh first visit edinburgh child parent sister think magic citi special atmospher small enough around easili feel lose big enough lot leave school decid univer good decis wonder time local realli friendli time even start understand edinburgh accent fact love edinburgh much stay univer first live work citi meet husband true scotsman move countrysid nearbi work home busi love drive citi weekend mini last week parent stay visit edinburgh castl scottish nation galleri day take child zoo anoth day take boat inchcolm abbey nearbi island day picnic lunch princ street garden love mani differ thing edinburgh citi realli becom home imagin move away answer question full sentenc carolin move edinburgh move edinburgh studi love citi,2
940,ajWU8n8FLhYamLZ9dU1atY,content belong klett balmer verlag find inform product digion ch love edinburgh visit edinburgh first time child parent sister think magic citi special atmospher small enough find way around feel lose big enough lot school decid studi good decis wonder time local realli friendli even start understand edinburg accent fact edinburgh much stay univer first live work citi meet husband real scotsman move close countri work home compani love town mini weekend parent visit last week visit edinburgh castl scottish nation galleri day zoo child anoth day take boat inchcolm abbey nearbi island day pick princ street garden think great mani differ thing edinburgh citi realli becom home imagin pull away answer question complet sentenc carolin move edinburgh move edinburgh studi love citi,2
941,1QwBvQqh2KM9ZSfIYPcGVc,shop window cloth shop fanci g star jean chf want buy write chf think busi sell jean chf error recogniz peopl gener,2
942,4SmbfmLCI0b7zahWaudwL3,shop window cloth shop fanci g star jean chf want buy write chf think busi sell jean chf error recogniz peopl w question demand,2
943,9Lo0DSVjE6679mt7AE6YoS,translat follow sentenc english sit front comput,0
944,8tyeTa9qrrH94hC8IjghOk,translat sentenc drink without alcohol,1
945,VOnvCYMdNe6nDEKzfBBYr,translat follow sentenc english hous big,1
946,5oUQoH7HFks7PNZlPfqnsJ,translat sentenc english sit front comput,0
947,14OS9eQKgfv63ZY7d5k4T8,write sentenc past ten follow word yesterday tell stori,0
948,4Yj5r8sAdfT6z0ujr3WhSC,six sentenc famili friend,1
949,9TuSZwcrJAN65leOc55ddq,describ esperanza relev name turn find question partner answer quot societi minut becom integr whole look eye whole differ world togeth azizah al hibri american philosoph legal scholar peac uniti similar uniti diver comparison concili differ mikhail gorbachev former russian presid unlik drop water lose ident join ocean man lose societi live man life independ bear develop societi alon develop self b r ambedkar former indian minist law justic hous mango street name english name mean hope spanish mean mani letter mean sad mean wait number nine muddi color mexican record father play sunday morn shave song sob great grandmoth name mine hor woman bear chine year hor suppos bad luck bear femal think chine lie chine mexican woman strong great grandmoth would know wild hor woman wild marri great grandfath throw sack head carri fanci chandeli way,3
950,7kfQxcEhCOr8wP9ZcZ6nIY,color sun,3
951,86N2W8g6gwC8QiZyDI2BCM,base knowledg inform give case studi letter shm presid growth studi letter shm presid growth strategi swiss hotel manag sa,2
952,YZmwYVgDVh7477b5QhfrW,translat follow sentenc english hous big,1
953,15kxeWhEKDnaQToOCK9BR2,write sentenc b exampl priscilla write short text english everi week,0
954,4sGPej6uKPP5wKus9TF8OX,write keyword summari articl help tell stori,0
955,4SoK9JNTIY487QlTEdBLK5,write short exampl sentenc question sentenc neg question,1
956,2eVgYZIzksr6mLoozqrBwk,write short exampl sentenc question sentenc neg sentenc,1
957,9V2tJmWqyRe7HUepPXmjeq,write short exampl sentenc question sentenc posit sentenc,1
958,aVueXyGrh7Y6yVh2pujEB0,write short exampl sentenc question sentenc posit question,1
959,6f6eWYJq6Ly5RgdxmcB6z8,yesterday last week write sentenc verb time,0
960,2Pp4PkI7NwM9sDo9IsGZ2r,choo four peopl pictur guess yesterday write sentenc verb past form exampl student blue trouser cinema yesterday,0
961,ayPDzULzxzX9PnNAmfLy7l,write short messag friend weekend follow question help eat,0
962,8W30GBA7jr9847v891jlvf,choo question write translat,0
963,5zTLEKk7pNB5G6VFDEaV9Z,situat question tag english discuss idea togeth note,0
964,BtlE2uJbuw5DhBy2yCw2l,write similar dialogu tourist ask local question dialogu c model choo differ option place direct time cost green box,2
965,4G61g4usuZI7fqEkN7pkP7,attract free visit,2
966,7tKMHdotv2k7XHbJItpSdc,attract close christma day,2
967,8WT7noFtabBa7pTMTUzy0S,attract indoor,2
968,7rYCHqM6wT35W1eFnKv0Rh,attract give good view citi,2
969,d4KHviujcU87g0ZAISm0M,attract tell histori edinburgh particular,2
970,2igZK8MO5QJ8pTM924Ss21,complet rule regular verb,2
971,TKHY6wQA2Y9PedQhbhQ1Y,jess hurt shoulder,2
972,2vWACixI7Wv8DxC9u3aeXR,team sport,2
973,5Amm2v8zjNz7KXWSPKKKHM,import championship jess win,1
974,5gAY30Y8LWV9hJKZ0o9204,long unabl race,2
975,7tMnEzky24U9I9znLNd88c,old john start climb,2
976,aRJbugYL0E794UZV9akNuu,happen eig,2
977,5iFj7waajIL5Wh9Tz42L65,far john fall mountain swiss border,2
978,2GIrJUbGTHq9GpuKLYsZMH,countri would road trip,2
979,5GPvidVRBWv6dWGjTgqxXm,togeth write short text answer follow question sport think excit downhil mountain bike climb,0
980,aUAq3nrHD5l8uSM5TuTw7T,sport think risky danger downhil mountain bike climb,2
981,8cXo2Vo1zlb7BnXt9gc80b,find name sport anoth languag french italian write textbox surf,2
982,4FJ5us79n3z8us7QEdoYtb,find name sport anoth languag french italian write textbox tabl tenni,2
983,35GMcFoWUaH8roG9mEo8UG,find name sport anoth languag french italian write textbox cycl,2
984,5X7qQEqIEAd7JxQPkUzKRB,find name sport anoth languag french italian write textbox motorcycl,2
985,aX3RwOw7mRpatc0eaNLT2j,find name sport anoth languag french italian write textbox box,2
986,49HRJOPlGfSaOPnUODyVQt,find name sport anoth languag french italian write textbox ice hockey,2
987,3JEL79a0i1l7s9o5JZHwex,find name sport anoth languag french italian write textbox tenni,2
988,1d03wM62F3y8d7O14JFPRw,find name sport anoth languag french italian write textbox hor race,2
989,axOViULVkwP8IFDP4BZ5Jh,find name sport anoth languag french italian write textbox fish,2
990,7iikEsmdAX99bvZnw3QRAj,find name sport anoth languag french italian write textbox squash,2
991,2pNwele8EevaObiRob19dG,find name sport anoth languag french italian write textbox ski,2
992,aGGhScfOR6z9MtkZl9jHkp,find name sport anoth languag french italian write textbox golf,2
993,amRTbx39hn38nSsZKNDDD3,jenni spend weekend edinburgh look plan trip read jenni diari correct textbox,2
994,1WqsPW7jykJ9fITByA9lHH,plan first write short diari entri actual,0
995,5qsZ7cZHrnU9XwIGQhD1zc,write sentenc bookcas room,0
996,aixWqrPsegk7zcydCoDqa9,translat sentenc hen put egg almost everi day,1
997,8YOy4wzNcoq7Ir7g4SiDOP,translat sentenc bread smell good,1
998,6dFUoJxXW9U9rTuOViqQxQ,translat sentenc bread smell good,1
999,2E8yLurnmzv6My592MAYEn,shape close open shape explain type answer,2
1000,59OrB1jcV3v6oZ32Pn21af,translat sentenc order beer,1
1001,3qPZYTV0mOE5Al01JZhXBf,translat sentenc banana yellow,1
1002,jJhhh8leob5CjKlJJ3CX1,translat sentenc banana yellow,1
1003,X5AYpv07Jh8b65GeTqTKl,class want week class trip end year look holiday photo discuss pro con partner agre kind holiday five minut take note first,2
1004,4Pkqpn2i66A66Zo5Vpmepf,photo cafe mysteri kitchen trainer sherlock run lead woof ark ark lead fall floor park clever dog sherlock ok let park play footbal sherlock love footbal lot cool trick hour hungri park cafe woman cafe polic offic woman upset mr abrihim look everi day food floor plea someth polic offic ye mr abrihim find burglar mr abrihim burglar want money miss polic offic hmmm well cafe mr abrihim idea,2
1005,88uTpL8NbsA8ItamLmWQOl,six sentenc famili friend brother sister mum dad friend friend watch play earli park shop cat dog spider garden plant room film video anim comput game footbal everi weekend weekend everi day,1
1006,zhUY1CRUTt5J9eLf8anEr,six sentenc famili friend brother sister mum dad friend friend watch play earli park shop cat dog spider garden plant room film video anim comput game footbal everi weekend weekend everi day,1
1007,atOoDKljkeQ5MI1SEnEJSN,give well advic friend parent give opinion,2
1008,3mkboeyrKOC61fFrrPVHFp,describ esperanza relev name turn find question partner answer quot societi minut becom integr whole look eye whole differ world togeth azizah al hibri american philosoph legal scholar peac uniti similar uniti diver comparison concili differ mikhail gorbachev former russian presid unlik drop water lose ident join ocean man lose societi live man life independ bear develop societi alon develop self b r ambedkar former indian minist law justic hous mango street name english name mean hope spanish mean mani letter mean sad mean wait number nine muddi color mexican record father play sunday morn shave song sob great grandmoth name mine hor woman bear chine year hor suppos bad luck bear femal think chine lie chine mexican woman strong great grandmoth would know wild hor woman wild marri great grandfath throw sack head carri fanci chandeli way,3
1009,9FKeQbZKUpkasDUbCYYm3a,mr abrihim would thank sherlock write thank card word design help cafe plea help food drink sherlock great dog thank cafe mysteri kitchen trainer sherlock run lead woof ark ark lead fall floor park clever dog sherlock ok let park play footbal sherlock love footbal lot cool trick hour hungri park cafe woman cafe polic offic woman upset mr abrihim look everi day food floor plea someth polic offic ye mr abrihim find burglar mr abrihim burglar want money miss polic offic hmmm well cafe,2
1010,2ezJ24ksPkl5xccVpuBAag,replac number complet newspap report thief polic find laptop thief yesterday break stole realli sorri polic give laptop back school find fand thief dieb give back gab zuruck polic find laptop thief yesterday mr miller break comput room friday steal laptop laptop comput lot realli sorri laptop polic give laptop back school school happi,1
1011,4wepjjR1qol8ge0hyeFhmy,answer elliot email hi elliot eleven student tt greenwich english math favourit subject tutor mr turner scienc teacher josh friend ms bashir english class fun easi bye elliot,0
1012,MeWfnN21TD5MlRoHkOAH4,choo person henri famili write least five sentenc henri person perspect cat life henri nice meet live lilli harper brother jack mum dad nice hous hous lot place sleep favourit place big bed lilli bed bed bed famili also sofa live room even harper feed clean litter tray everi day upset forget bad want play play stroke purr fect day often sleep must fit night nearli dark garden time watch bird,2
1013,54yk3CYjufq5DW3Jm89h4k,want tell english class video chat last excur note give back english famili visit big hype citi huge area neckar river mani peopl take dog us roller coaster great drive everyon realli fun famili visit big fairground town huge area neckar river lot peopl take dog us roller coaster great realli fun,2
1014,9ICsRwwXXpanhqgOPZCFs,parent want greenwich summer festiv alreadi inform internet explain eat cafe mysteri kitchen trainer sherlock run lead woof ark ark lead fall floor park clever dog sherlock ok let park play footbal sherlock love footbal lot cool trick hour hungri park cafe woman cafe polic offic woman upset mr abrihim look everi day food floor plea someth polic offic ye mr abrihim find burglar mr abrihim burglar want money miss polic offic hmmm well cafe,2
1015,5RgWDkX4GUE9DSDmogH1iF,write holiday tell class exampl holiday great ok aw bore bavaria home famili friend weather sunni windi cold swim visit saw buy play tenni eat excit cool aw bore take photo friend ate play footbal,2
1016,6nZVppH4HFo8Csut1Lutss,imagin dora white choos scene write day diari day happen feel feel want lucki day school bu dad takeaway pizza tonight love tuna pizza favourit pizza answer hear ask sorri play game phone realli high score look sorri forgot problem eye forgot dave birthday,2
1017,6yCiittUCYxaK32qIJmbh8,add sentenc dan diari entri choo day write five sentenc feel lucki day school bu dad takeaway pizza tonight love tuna pizza favourit pizza answer hear ask sorri play game phone realli high score look sorri forgot problem eye forgot dave birthday forgot homework forget everyth look window,0
1018,aGXmrZgPwYA91OchM9ljg5,write dan letter aunt thursday th june help dear aunt susan thank sorri lucki day school bu dad takeaway pizza tonight love tuna pizza favourit pizza answer hear ask sorri play game phone realli high score look sorri forgot problem eye forgot dave birthday forgot homework forget everyth look window oh,2
1019,7ByhC0OBSBD8y4d6SMNvGf,student write report happen write accid accid happen happen end lucki day school bu dad takeaway pizza tonight love tuna pizza favourit pizza answer hear ask sorri play game phone realli high score look sorri forgot problem eye forgot dave birthday forgot homework forget everyth look window,2
1020,a7pl79JaUMr8zS5XrYLOkS,write dialogu scene stori record dialogu short radio play think question scene happen mani peopl scene happen scene sound scene lucki day school bu dad takeaway pizza tonight love tuna pizza favourit pizza answer hear ask sorri play game phone realli high score look sorri forgot problem eye forgot dave birthday,2
1021,3XHHSFyLGnb5Lcl5iJD7mJ,write answer harri e mail give advic help bad news mayb give posit wait hear e mail dear fed mum holiday ireland travel around stay b bs bore want camp mum young know far aunt hous bike we road danger devon could accid plea help harri,2
1022,9TxVdnS2Dz48jkqCzr5cgS,invent choo find inform librari internet person invent write short biographi inventor help bear place year grow move person invent die place year,2
1023,1sSejGZk1Y8azcBTAbQQqL,write diari th april person surviv disast word think question feel lifeboat titan disast belfast news wednesday th april day fact giant ship titan build belfast shipyard hit iceberg th april shortli midnight water fill ship sink hour forti minut later way southampton new york first voyag passeng crew board peopl lifeboat ship sink surviv cold sea peopl die world large ship titan large expen ship world swim pool turkish bath gymnasium librari ship builder white star line compani sure ship safe could possibl sink titan lifeboat enough peopl bit half peopl board ship local man die sea twenti crew northern ireland ship doctor dr john simpson bear belfast mother optimist letter arriv home yesterday howev find post letter ship last stop know dr simpson surviv dog save live lucki ship save passeng titan find lifeboat,2
1024,5SnmAglEZOG9nMHaV8Jpp0,write billi stori help play jona nice boy never speak se everi day day titan disast belfast news wednesday th april day fact giant ship titan build belfast shipyard hit iceberg th april shortli midnight water fill ship sink hour forti minut later way southampton new york first voyag passeng crew board peopl lifeboat ship sink surviv cold sea peopl die world large ship titan large expen ship world swim pool turkish bath gymnasium librari ship builder white star line compani sure ship safe could possibl sink titan lifeboat enough peopl bit half peopl board ship local man die sea twenti crew northern ireland ship doctor dr john simpson bear belfast mother optimist letter arriv home yesterday howev find post letter ship last stop know dr simpson surviv dog save live lucki ship save passeng titan find lifeboat accord passeng dog board save live peopl lifeboat ship find lifeboat dark night foggi weather hear dog bark could happen,2
1025,3yjuBU0CskE8KENflJrgvV,sum import inform paragraph sentenc titan disast belfast news wednesday th april day fact giant ship titan build belfast shipyard hit iceberg th april shortli midnight water fill ship sink hour forti minut later way southampton new york first voyag passeng crew board peopl lifeboat ship sink surviv cold sea peopl die world large ship titan large expen ship world swim pool turkish bath gymnasium librari ship builder white star line compani sure ship safe could possibl sink titan lifeboat enough peopl bit half peopl board ship local man die sea twenti crew northern ireland ship doctor dr john simpson bear belfast mother optimist letter arriv home yesterday howev find post letter ship last stop know dr simpson surviv dog save live lucki ship save passeng titan find lifeboat accord passeng dog board save live peopl lifeboat ship find lifeboat dark night foggi weather hear dog bark could happen,2
1026,5zsGSSdyNzZ97dAj9AQuXh,write stori behind articl rescu point view susan merchant rnli piec extra inform add quot stori interest titan disast belfast news wednesday th april day fact giant ship titan build belfast shipyard hit iceberg th april shortli midnight water fill ship sink hour forti minut later way southampton new york first voyag passeng crew board peopl lifeboat ship sink surviv cold sea peopl die world large ship titan large expen ship world swim pool turkish bath gymnasium librari ship builder white star line compani sure ship safe could possibl sink titan lifeboat enough peopl bit half peopl board ship local man die sea twenti crew northern ireland ship doctor dr john simpson bear belfast mother optimist letter arriv home yesterday howev find post letter ship last stop know dr simpson surviv dog save live lucki ship save passeng titan find lifeboat accord passeng dog board save live peopl lifeboat ship find lifeboat dark night foggi weather hear dog bark,2
1027,8v2MiA48Dub6AyNbiUsOsM,well realli strong good musician write text word give opinion reason think titan disast belfast news wednesday th april day fact giant ship titan build belfast shipyard hit iceberg th april shortli midnight water fill ship sink hour forti minut later way southampton new york first voyag passeng crew board peopl lifeboat ship sink surviv cold sea peopl die world large ship titan large expen ship world swim pool turkish bath gymnasium librari ship builder white star line compani sure ship safe could possibl sink titan lifeboat enough peopl bit half peopl board ship local man die sea twenti crew northern ireland ship doctor dr john simpson bear belfast mother optimist letter arriv home yesterday howev find post letter ship last stop know dr simpson surviv dog save live lucki ship save passeng titan find lifeboat accord passeng dog board save live peopl lifeboat ship find lifeboat dark night foggi weather hear dog bark,2
1028,3q7pEBcYBuBaLQkMI9XG8K,write e mail describ home public transport write e mail friend anoth countri give advic hous airport train station phrase take taxi bu chang stop journey take minut hour must buy ticket bu walk far cost help e mail hi helen let tell hous train station take bu good wish titan disast belfast news wednesday th april day fact giant ship titan build belfast shipyard hit iceberg th april shortli midnight water fill ship sink hour forti minut later way southampton new york first voyag passeng crew board peopl lifeboat ship sink surviv cold sea peopl die world large ship titan large expen ship world swim pool turkish bath gymnasium librari ship builder white star line compani sure ship safe could possibl sink titan lifeboat enough peopl bit half peopl board ship local man die sea twenti crew northern ireland ship doctor dr john simpson bear belfast,2
1029,3wcZKDv1JAp878kS5lWB5W,choo five borough new york manhattan bronx queen brooklyn staten island pick landmark find inform librari internet special build open imagin new york taxi driver present landmark borough tourist,2
1030,1eKkX9eE46K66zvZLQqfe8,could stori continu write summari idea simpl present phrase boy walk find suddenli start feel long time end parent find internet realli happen stori bodi stephen king bodi bodi gordi lachanc friend learn boy area state main disappear probabl dead decid trip find boy bodi prepar trip gun room second floor realli hot glad sleep night think excit roll blanket tie old belt around grab money less dollar readi back stair avoid meet dad walk carbin street toward clubhous catch eye shine gordi want someth sure first point alley shop ran alley run bottom smell trash terribl puke forgot smell put hand backpack pull big gun,2
1031,4Gvk7oeCwwF6GSHvRuxEj9,group five student choo differ borough new york bronx botan garden manhattan rockefel center queen citi field brooklyn brooklyn bridg staten island postcard memori find inform sight borough librari internet special build open imagin new york taxi driver other tourist present sight group start build open manhattan rockefel center home lot event new york citi center art great view top build open bronx botan garden differ garden river waterfal lot also activ child,2
1032,65TnHLf4HHf6U8LfvZUEQM,art form comic invent america find internet bodi bodi gordi lachanc friend learn boy area state main disappear probabl dead decid trip find boy bodi prepar trip gun room second floor realli hot glad sleep night think excit roll blanket tie old belt around grab money less dollar readi back stair avoid meet dad walk carbin street toward clubhous catch eye shine gordi want someth sure first point alley shop ran alley run bottom smell trash terribl puke forgot smell put hand backpack pull big gun dad desk man dad beat find eye danc find,2
1033,7c7EfWGr3TJ78QMCSI0U6J,dylan abbi stay togeth happen next write last paragraph bodi bodi gordi lachanc friend learn boy area state main disappear probabl dead decid trip find boy bodi prepar trip gun room second floor realli hot glad sleep night think excit roll blanket tie old belt around grab money less dollar readi back stair avoid meet dad walk carbin street toward clubhous catch eye shine gordi want someth sure first point alley shop ran alley run bottom smell trash terribl puke forgot smell put hand backpack pull big gun dad desk man dad beat find eye danc,2
1034,5vRqn9PxMfcasYn6JnuIfb,could live without electr write short text give reason question could live could live without electr also think anoth reason exampl work group read text other comment posit reason text take turn phrase agre think right wrong true think bodi bodi gordi lachanc friend learn boy area state main disappear probabl dead decid trip find boy bodi prepar trip gun room second floor realli hot glad sleep night think excit roll blanket tie old belt around grab money less dollar readi back stair avoid meet dad,2
1035,4JJt44MdjWH88z5F0nMA5j,great mistak noth littl sydney smith explain mean quot discuss agre bodi bodi gordi lachanc friend learn boy area state main disappear probabl dead decid trip find boy bodi prepar trip gun room second floor realli hot glad sleep night think excit roll blanket tie old belt around grab money less dollar readi back stair avoid meet dad walk carbin street toward clubhous catch eye shine gordi want someth sure first point alley shop ran alley run bottom smell trash terribl puke forgot smell put hand backpack pull big gun,2
1036,15sKzdWMaXB8f0Mx9Aomk1,collect inform jose find text live dream write articl jose help jose blanco basebal player big futur peopl tell we introduct import thing person interest reader jose immigr parent home countri jose dad jose live good start take basebal serious becom want main part detail would meet jose write we win ticket next basebal match interest conclus e g frage oder aufforderung leser leserin bodi bodi gordi lachanc friend learn boy area state main disappear probabl dead decid trip find boy bodi prepar trip gun room second floor realli hot glad sleep night think excit roll blanket tie old belt around,2
1037,9FHPtL8Lbn8uLdsqhCN4F,answer question legal provis bodi bodi gordi lachanc friend learn boy area state main disappear probabl dead decid trip find boy bodi prepar trip gun room second floor realli hot glad sleep night think excit roll blanket tie old belt around grab money less dollar readi back stair avoid meet dad walk carbin street toward clubhous catch eye shine gordi want someth sure first point alley shop ran alley run bottom smell trash terribl puke forgot smell put hand backpack pull big gun dad desk man dad beat find eye danc find,2
1038,4JbleLRfJVb7fw0HOwrJH8,give well advic friend parent give opinion write opinion,0
1039,ay8t0XBC8PZ9WvMzDX0EpW,link sentenc ad word sentenc suddenli yesterday driver clean bu lunch listen news radio talk wife phone minut later bu arriv redhil privat school leave school ten minut later car hit bu near umlazi township,1
1040,5s8399RbkWI8GvGTjOnr8e,talk social differ peopl situat discuss idea class start mayb woman first photo girl second photo word good job lose job rich husband run away home,2
1041,8mZsoep8FuD5yNROtdXExC,note free time talk partner,2
1042,4fHzBC8AGaM6WS2QwbGMt3,look structur text even well author finish even well lindsay fern countri rich natur resourc oil wood water canada also world leader natur resourc produc energi compar countri quit well modern technolog renew energi canada produc ten percent world electr produc water power enough canada mainli reli tradit resourc natur oil energi last coupl year technolog improv much today access oil reserv avail way exploit natur resourc particular problem serious affect environ good exampl frack mixtur chemic sand huge amount water mixtur push grind great pressur order break open rock hold rise collect clara hall expert energi technolog explain frack allow we extract natur deep ground enough inform avail chemic frack local peopl afraid chemic could poison pollut nearbi river even wor place damag do ground frack alreadi caus earthquak alway danger major explo deal oil controversi sourc energi,2
1043,6Q0HRlA2xM5aq7g7fTc2kb,describ narrat stori describ narrat word even well lindsay fern countri rich natur resourc oil wood water canada also world leader natur resourc produc energi compar countri quit well modern technolog renew energi canada produc ten percent world electr produc water power enough canada mainli reli tradit resourc natur oil energi last coupl year technolog improv much today access oil reserv avail way exploit natur resourc particular problem serious affect environ good exampl frack mixtur chemic sand huge amount water mixtur push grind great pressur order break open rock hold rise collect clara hall expert energi technolog explain frack allow we extract natur deep ground enough inform avail chemic frack local peopl afraid chemic could poison pollut nearbi river even wor place damag do ground frack alreadi caus earthquak alway danger major explo deal oil controversi sourc energi,2
1044,aN3TuuzODvX6KFjaxt1gl8,write newspap report christchurch earthquak write word read report group choo good articl even well lindsay fern countri rich natur resourc oil wood water canada also world leader natur resourc produc energi compar countri quit well modern technolog renew energi canada produc ten percent world electr produc water power enough canada mainli reli tradit resourc natur oil energi last coupl year technolog improv much today access oil reserv avail way exploit natur resourc particular problem serious affect environ good exampl frack mixtur chemic sand huge amount water mixtur push grind great pressur order break open rock hold rise collect clara hall expert energi technolog explain frack allow we extract natur deep ground enough inform avail chemic frack local peopl afraid chemic could poison pollut nearbi river even wor place damag do ground frack alreadi caus earthquak alway danger major explos deal,2
1045,9rqaGdtA7CW6DrcjnY44M4,choo cartoon describ explain messag sky cloud head hurt broken arm break leg help cartoon eric other background messag cartoon car sign van damag road gap help cartoon middl sign messag cartoon even well lindsay fern countri rich natur resourc oil wood water canada also world leader natur resourc produc energi compar countri quit well modern technolog renew energi canada produc ten percent world electr produc water power enough,2
1046,5i9DHXRIoblaUJkAdk2cl9,work group copi complet tabl job peopl problem even well lindsay fern countri rich natur resourc oil wood water canada also world leader natur resourc produc energi compar countri quit well modern technolog renew energi canada produc ten percent world electr produc water power enough canada mainli reli tradit resourc natur oil energi last coupl year technolog improv much today access oil reserv avail way exploit natur resourc particular problem serious affect environ good exampl frack mixtur chemic sand huge amount water mixtur push grind great pressur order break open rock hold rise collect clara hall expert energi technolog explain frack allow we extract natur deep ground enough inform avail chemic frack local peopl afraid chemic could poison pollut nearbi river even wor place damag do ground frack alreadi caus earthquak alway danger major explo deal oil controversi sourc energi,2
1047,6BKtN5ZByiq6CALJjrLthp,find interest martin luther king jr life even well lindsay fern countri rich natur resourc oil wood water canada also world leader natur resourc produc energi compar countri quit well modern technolog renew energi canada produc ten percent world electr produc water power enough canada mainli reli tradit resourc natur oil energi last coupl year technolog improv much today access oil reserv avail way exploit natur resourc particular problem serious affect environ good exampl frack mixtur chemic sand huge amount water mixtur push grind great pressur order break open rock hold rise collect clara hall expert energi technolog explain frack allow we extract natur deep ground enough inform avail chemic frack local peopl afraid chemic could poison pollut nearbi river even wor place damag do ground frack alreadi caus earthquak alway danger major explo deal oil controversi sourc energi canada oil oil sand alberta,2
1048,5KgxQUShvpd7UZ4GDJKSYt,clara letter find problem even well lindsay fern countri rich natur resourc oil wood water canada also world leader natur resourc produc energi compar countri quit well modern technolog renew energi canada produc ten percent world electr produc water power enough canada mainli reli tradit resourc natur oil energi last coupl year technolog improv much today access oil reserv avail way exploit natur resourc particular problem serious affect environ good exampl frack mixtur chemic sand huge amount water mixtur push grind great pressur order break open rock hold rise collect clara hall expert energi technolog explain frack allow we extract natur deep ground enough inform avail chemic frack local peopl afraid chemic could poison pollut nearbi river even wor place damag do ground frack alreadi caus earthquak alway danger major explo deal oil controversi sourc energi canada oil oil sand alberta,2
1049,3EoN7DIcYL57i360TaDolo,last year high school write text plan school school magazin includ follow inform name age class dislik good interest plan colleg find job appli travel write word,0
